"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"949604","Delphos City School District","OH",153470,135167.7,98476.468,"f"
"950288","Edon-Northwest Local","OH",80878.69,69516.07,48661.249,"f"
"949804","Elida Local School District","OH",385516.64,385516.64,284717.544,"f"
"950296","Elmwood Local School District","OH",286068.08,286068.08,200247.656,"f"
"949613","Euclid City School District","OH",870481.84,835180.16,689727.363,"f"
"949615","Fairview Park School District","OH",287142.37,287142.37,143571.185,"f"
"949958","Finneytown Local School Dist","OH",229744.59,225115.77,157778.078,"f"
"950041","Firelands Local School Dist","OH",248007.52,248007.52,142312.731,"f"
"949959","Forest Hills School District","OH",1120791.41,973530.37,389412.148,"t"
"950085","Fort Recovery Local","OH",137969.53,137969.53,68984.765,"f"
"949894","Franklin Monroe Lsd","OH",101136.73,101136.73,60682.038,"f"
"950362","Gallia County Local Schools","OH",324895.99,312896.11,265961.6935,"f"
"950119","Genoa Area Local School Dist","OH",199204.06,187932.71,112759.626,"f"
"1074453","Global Impact Stem Academy","OH",22099.68,22099.68,15469.776,NA
"949931","Gorham Fayette Local School District","OH",65378.22,61113.66,42779.562,"f"
"949625","Grandview Hts City School Dist","OH",166514.95,166514.95,66605.98,"f"
"950183","Green Local School District","OH",64764.34,64764.34,51811.472,"f"
"950282","Green Local School District","OH",101341.33,95309.49,40947.636,"f"
"950199","Hardin-Houston Local Sch Dist","OH",134132.78,120318.08,78629.868,"f"
"949755","Harrison Hills City Sch Dist","OH",251076.92,251076.92,190057.248,"f"
"950078","Highland Local School District","OH",488495.01,447090.75,223545.375,"f"
"950108","Highland Local School District","OH",283919.5,273046.5,183315.032,"f"
"950193","Hopewell-Loudon Local Sch Dist","OH",190763.21,190763.21,120734.849,"f"
"950005","Indian Creek Local Sch Dist","OH",329193.15,293305.56,229702.714,"t"
"950256","Indian Valley School District","OH",273790.48,255970.74,173503.145,"t"
"950369","Jackson Center School District","OH",84459.63,84459.63,59121.741,"f"
"949636","Jackson City School District","OH",385670.11,351991.11,257323.905,"f"
"950060","Jackson-Milton Local Sch Dist","OH",114642.09,114642.09,80249.463,"f"
"949816","Jefferson Area Local Sch Dist","OH",258443.48,258443.48,190272.106,"f"
"950054","Jonathan Alder School District","OH",333029.9,309160.58,175925.008,"f"
"950244","Joseph Badger Local Sch Dist","OH",122469.06,122469.06,82029.715,NA
"949905","Kelleys Island Local Sch Dist","OH",9412.8,9412.8,2353.2,"f"
"950394","Kenton City School District","OH",299726.91,281994.71,217584.425,"f"
"949638","Kettering City School District","OH",1132762.07,1132762.07,691397.697,"f"
"950042","Keystone Local School District","OH",254606.73,254606.73,143479.103,"f"
"950011","Kirtland Local School District","OH",179866.84,179866.84,71946.736,"f"
"949640","Lancaster City School District","OH",861836.31,791905.96,551661.192,"f"
"950025","Licking Heights Local Schools","OH",652094.03,652094.03,407938.607,"f"
"950130","Logan Elm Local School Dist","OH",290365.24,290365.24,197807.483,"f"
"950209","Louisville City School Dist","OH",486653.37,486653.37,276046.489,"f"
"949652","Maple Heights School District","OH",547427.49,486475.09,413503.8265,"t"
"949811","Mapleton School District","OH",181861.95,181861.95,119445.701,"f"
"950210","Marlington Local School Dist","OH",363877.37,325549.3,234406.985,"f"
"949659","Massillon City School District","OH",601295.46,532271.03,425816.824,"t"
"949662","Mayfield City School District","OH",581804.77,523418.86,243638.724,"f"
"949976","Mccomb Local School District","OH",104513.07,104513.07,62707.842,"f"
"949663","Medina City School District","OH",998373.48,998373.48,459330.581,"f"
"949780","Mentor School District","OH",1193996.6,1144348.07,558710.923,"f"
"949538","Metro Early College High School","OH",107275.53,107275.53,75092.871,NA
"950161","Miller City-New Cleveland Dist","OH",72130.9,67243.55,41019.029,"f"
"949785","Milton Union School District","OH",228670.3,228670.3,160069.21,"f"
"950211","Minerva Local School District","OH",342698.51,342698.51,262909.457,"f"
"949895","Mississinawa Valley Local","OH",57295.44,57295.44,40106.808,NA
"949670","Napoleon Area City Sch Dist","OH",286681.96,286681.96,205204.737,"f"
"949673","New Boston Local School Dist","OH",69828.85,69828.85,59354.5225,"f"
"950098","New Lebanon School District","OH",193832.61,193832.61,147822.304,"f"
"949789","New Richmond Exmpt Vlg Sch Dst","OH",385056.23,385056.23,269447.279,NA
"949791","Newton Falls Exempted Village School Dist","OH",182015.42,182015.42,126635.7705,"t"
"949676","Niles City Schools","OH",366025.95,328810.23,263048.184,"f"
"950298","North Baltimore Local Sch Dist","OH",111726.16,111726.16,75031.483,"f"
"949677","North Canton City School Dist","OH",664525.1,615295.05,256324.904,"f"
"950291","North Central Local Sch Dist","OH",85175.85,81426.85,56998.795,"f"
"949679","North College Hill School Dist","OH",248774.87,248774.87,208182.055,NA
"949853","Northeastern Local School Dist","OH",614186.94,584228.69,345740.335,"f"
"950027","North Fork Local School District","OH",257062.25,242017.25,173256.375,"f"
"950100","Northmont City School District","OH",761825.08,701707.1,399079.756,"f"
"950109","Northmor Local School District","OH",155004.7,155004.7,108503.29,"t"
"949680","North Olmsted City School Dist","OH",584004.48,504424.75,296652.562,"f"
"950101","Northridge Local S D-Dayton","OH",250463.04,250463.04,212893.584,"f"
"949681","North Ridgeville City Sch Dist","OH",396413.01,388863.01,189126.029,"f"
"949684","North Royalton City Sch Dist","OH",697674.62,623557.39,254711.414,"f"
"950261","North Union Local School Dist","OH",257369.19,243164.31,162881.042,"f"
"950299","Northwood Local Schools","OH",134132.78,134132.78,107306.224,"f"
"949685","Norton City School District","OH",248263.25,236639.75,132705.119,"f"
"949689","Oakwood City School District","OH",311237.16,311237.16,124494.864,"f"
"950172","Ontario Local School District","OH",295122.81,254986.43,139414.793,"f"
"950162","Ottawa-Glandorf School Dist","OH",228823.77,208463.77,123108.695,"f"
"950083","Parkway Local School District","OH",163752.49,161370.49,102958.429,"f"
"950014","Perry Local School District","OH",271641.9,271641.9,135820.95,"f"
"949932","Pettisville Local School Dist","OH",79190.52,79190.52,35835.245,"f"
"949934","Pike-Delta-York School Dist","OH",223759.26,223759.26,134255.556,"f"
"949695","Port Clinton City School Dist","OH",290058.3,265548.61,193879.814,"f"
"950122","Put In Bay Local School Dist","OH",18825.6,18825.6,4706.4,"f"
"949817","Pymatuning Valley School Dist","OH",203194.28,203194.28,162555.424,"f"
"950232","Revere Local School District","OH",417898.81,380476.81,190238.405,"f"
"950071","Ridgedale Local School Dist","OH",106508.18,106508.18,79512.807,"f"
"949981","Ridgemont Local School Dist","OH",115409.44,115409.44,80786.608,"f"
"949982","Riverdale Local School Dist","OH",228567.96,213357.96,149350.572,"t"
"950379","Riverside Local School District","OH",553873.23,479396.88,223866.117,"f"
"949878","River View Local School District","OH",333029.9,333029.9,250723.939,"f"
"949699","Rocky River City School Dist","OH",443067.89,443067.89,177227.156,"f"
"950200","Russia Local School District","OH",57244.31,57244.31,28622.155,"f"
"950219","Sandy Valley School District","OH",220536.39,220536.39,169169.981,"f"
"949706","Sheffield-Sheffield Lake S D","OH",295890.16,272194.72,166113.684,"f"
"949855","Southeastern Local School Dist","OH",149479.78,149479.78,92511.716,"f"
"950177","Southeastern Local School District","OH",297578.33,297578.33,232307.539,"f"
"950284","Southeast Local School Dist","OH",230665.41,230665.41,161404.399,"f"
"950081","Southern Local School District","OH",171119.05,171119.05,131232.197,"f"
"949708","South-Western City School Dist","OH",3167569.59,3074329.75,2202284.577,"f"
"949809","Spencerville School District","OH",28238.4,28238.4,19766.88,"f"
"950267","Springboro Comm City Sch Dist","OH",856055.66,828116.54,372074.499,"f"
"950084","St Henry Cons Local Schools","OH",144875.68,133275.68,66637.84,"f"
"949712","Strongsville City School Dist","OH",689694.18,635309.62,265660.994,"f"
"949954","Sugarcreek Local School Dist","OH",441891.26,381079.08,174554.394,"f"
"950091","Switzerland Local School Dist","OH",297271.39,271948.84,217559.072,"f"
"950131","Teays Valley Local","OH",626924.95,541024.91,324528.842,"f"
"950222","The Woodridge Local School District","OH",316301.67,298805.67,199341.903,"f"
"949968","Three Rivers School District","OH",325049.46,325049.46,227534.622,"f"
"949718","Tiffin City School District","OH",408997.55,408997.55,291470.224,"f"
"949795","Tipp City Ex Village Sch Dist","OH",399942.82,399942.82,184179.347,"f"
"949719","Toledo City School District","OH",3299605,3158975.73,2522979.8675,"f"
"949820","Trimble Local School District","OH",136434.83,126714.83,107707.6055,"f"
"949721","Troy City School District","OH",669129.2,627500.45,358409.995,"f"
"950220","Tuslaw Local School District","OH",219462.1,219462.1,123190.369,"f"
"949723","Urbana City School District","OH",285300.73,285300.73,220766.595,"f"
"950102","Valley View School District","OH",285147.26,266209.55,152433.591,"f"
"949724","Vandalia Butler City Sch Dist","OH",435547.86,435547.86,247009.965,"t"
"949796","Versailles School District","OH",188000.75,188000.75,100630.279,"f"
"950398","Wadsworth City School District","OH",755072.4,710856.4,304569.906,"f"
"950051","Washington Local School Dist","OH",1097770.91,1071270.91,777861.874,"f"
"950187","Washington-Nile Local School District","OH",276706.41,249640.47,199712.376,"f"
"950272","Wayne Local School District","OH",208412.26,208412.26,97100.469,"f"
"949825","Waynesfield-Goshen School Dist","OH",70135.79,70135.79,45227.609,"f"
"950253","Weathersfield School District","OH",148098.55,148098.55,88859.13,"f"
"949798","Wellington Ex Village Sch Dist","OH",191990.97,191990.97,127871.204,"f"
"949735","West Carrollton City Sch Dist","OH",572750.04,572750.04,443804.546,"f"
"949865","West Clermont Local Sch Dist","OH",1238195.96,1238195.96,706852.126,"f"
"949998","Western Reserve Board Of Education","OH",197822.83,197822.83,138475.981,"f"
"950132","Westfall Local School District","OH",240947.9,240947.9,160652.396,"t"
"949741","Willoughby-Eastlake Sch Dist","OH",1223820.91,1044610.82,573704.743,"f"
"949742","Wilmington City Schools","OH",484658.26,417828.08,321313.814,"f"
"950277","Wolf Creek Local School Dist","OH",89626.48,80806.48,54200.84,"f"
"949744","Wyoming City School District","OH",296657.51,274473.11,109789.244,"f"
"949800","Yellow Springs Ex. Village District","OH",116483.73,116483.73,69890.238,"f"
"951065","Ada Indep School District I 19","OK",357636.23,357636.23,277064.488,"f"
"951099","Avant School District 35","OK",9975.55,9975.55,8479.2175,"f"
"951100","Balko Indep School District 75","OK",27215.32,27215.32,18109.444,"f"
"951105","Battiest Indep School Dist 71","OK",40976.49,40976.49,34830.0165,"f"
"951126","Blair Indep School District 54","OK",43738.95,43738.95,33901.523,"f"
"951127","Blanchard Indep School Dist 29","OK",311697.57,311697.57,218188.299,"f"
"951155","Burlington Indep Sch Dis I001","OK",27829.2,27829.2,19480.44,NA
"951188","Cave Springs School Dist 30","OK",27522.26,27522.26,23393.921,"f"
"951196","Chattanooga School Dist 132","OK",34223.81,34223.81,27379.048,"f"
"951550","Chisholm Public School District 42","OK",173728.04,166978.04,91802.157,"t"
"951210","Cimarron School District 92","OK",35758.51,31351.4,25081.12,"t"
"951211","Claremore Indep School Dist 1","OK",557249.57,557249.57,412389.237,"f"
"951230","Cottonwood School District 4","OK",9412.8,9412.8,6588.96,NA
"951231","Covington-Douglas District I94","OK",40362.61,40362.61,33702.012,"t"
"951233","Coweta Indep School Dist 17","OK",498777.5,498777.5,293189.088,"f"
"951241","Crutcho School District 74","OK",55556.14,55556.14,47222.719,"f"
"951250","Davenport Indep School Dist 3","OK",57397.78,57397.78,44398.871,"f"
"951429","Deer Creek-Lamont Sch Dist 95","OK",25373.68,25373.68,19357.664,"f"
"951262","Dibble Public School District","OK",113721.27,113721.27,83748.579,"f"
"951275","Earlsboro Indep School Dist 5","OK",43585.48,43585.48,36403.084,"f"
"951304","Forgan Indep School Dist 123","OK",26908.38,26908.38,21526.704,"f"
"951305","Fort Gibson Public Schools","OK",282998.68,282998.68,200009.7775,"f"
"951307","Fort Supply Indep Sch Dist 5","OK",27368.79,27368.79,18216.873,"f"
"951313","Freedom Indep School Dist 6","OK",18825.6,18825.6,15060.48,"f"
"951315","Friend","OK",42050.78,42050.78,33640.624,NA
"951316","Frink-Chambers","OK",9412.8,9412.8,6588.96,NA
"951328","Glenpool Indep Sch District 13","OK",422042.5,422042.5,296841.674,"f"
"951334","Gracemont Indep School Dist 86","OK",28750.02,28750.02,24437.517,"f"
"951339","Grandview School District 82","OK",17495.58,17495.58,12246.906,NA
"951340","Granite Indep School Dist 3","OK",34991.16,34991.16,29197.6675,"f"
"951344","Grove School Co District 27","OK",73972.54,73972.54,36986.27,"f"
"951357","Harmony School District 21","OK",35758.51,35758.51,30394.7335,NA
"951376","Hodgen","OK",40516.08,40516.08,34438.668,"f"
"951383","Holly Creek","OK",35144.63,35144.63,29872.9355,NA
"951414","Keystone School District 15","OK",49263.87,49263.87,41874.2895,"f"
"951468","Mangum Indep School District 1","OK",108810.23,108810.23,89480.6835,"f"
"951497","Middleberg School District 96","OK",31154.41,29426.74,23541.392,"f"
"951500","Milburn Indep School Dist 29","OK",33661.06,33661.06,28141.261,"f"
"951510","Monroe School District 11","OK",18109.46,18109.46,15393.041,"f"
"951527","Mulhall-Orlando Sch Dist I 3","OK",36065.45,36065.45,28852.36,"f"
"951540","Newcastle Indep School Dist 1","OK",82106.37,82106.37,57474.459,NA
"951552","North Rock Creek School","OK",92235.47,92235.47,64564.829,"f"
"951563","Oaks Mission School Dist I-5","OK",37139.74,37139.74,31568.779,"t"
"951573","Okeene Indep School District 9","OK",61132.19,61132.19,47964.472,"f"
"951579","Olive Indep School District 17","OK",56170.02,56170.02,43109.723,"t"
"951582","Olustee Indep School Dist 35","OK",25066.74,25066.74,20836.089,"f"
"951586","Optima School District 9","OK",10589.43,10589.43,9001.0155,"t"
"951604","Piedmont Indep School Dist 22","OK",547274.02,547274.02,296872.368,"f"
"951605","Pioneer","OK",53561.03,53561.03,37492.721,NA
"951614","Pond Creek-Hunter Schools","OK",53254.09,53254.09,41268.083,"f"
"951628","Putnam City Indep Sch Dist 1","OK",2879711.08,2809144.34,2345117.617,"f"
"951647","Robin Hill","OK",42511.19,42511.19,29757.833,NA
"951653","Ryal School District 3","OK",11356.78,10701.94,9096.649,"f"
"951655","Ryan Indep School District I","OK",39748.73,39748.73,31798.984,"f"
"951666","Schulter Indep School Dist 6","OK",25373.68,25373.68,21567.628,"f"
"951670","Sentinel Indep School Dist 1","OK",46654.88,46654.88,37323.904,"f"
"951672","Sequoyah Indep School Dist I6","OK",208105.32,187094.62,125156.479,"f"
"951673","Shady Grove School District 26","OK",25629.49,25629.49,21785.0665,"f"
"951706","Straight School District 80","OK",9412.8,9412.8,6588.96,NA
"951721","Taloga Indep School Dist 10","OK",19081.41,19081.41,15265.128,"f"
"951722","Tannehill School District 56","OK",24401.73,24401.73,19521.384,"f"
"951725","Tenkiller School District 66","OK",46347.94,46347.94,39395.749,"t"
"951726","Terral School District 3","OK",9515.14,9515.14,6660.598,NA
"951734","Tishomingo Indep Sch Dist 20","OK",135514.01,135514.01,113406.6565,"f"
"951744","Turpin Indep School Dist 128","OK",66299.04,66299.04,53039.232,"f"
"951750","Twin Hills School District Ii","OK",54328.38,54328.38,43462.704,"f"
"951752","Tyrone Indep School Dist 53","OK",35605.04,35605.04,28484.032,"f"
"951775","Wainwright School District 9","OK",12124.13,12124.13,10305.5105,"t"
"951782","Washington Indep School Dist 5","OK",143647.92,143647.92,93601.353,"f"
"951787","Waukomis Indep Sch District 1","OK",60313.71,60313.71,42219.597,NA
"951791","Waynoka Indep School Dist 3","OK",40362.61,40362.61,24217.566,"f"
"951797","Weleetka Indep School Dist 31","OK",65378.22,57474.22,48853.087,"f"
"951807","White Rock School District 5","OK",19030.28,19030.28,16175.738,"f"
"951836","Yarbrough School District","OK",21229.99,21229.99,18045.4915,"f"
"951838","Yukon Indep School District 27","OK",1301272.13,1301272.13,800077.4775,"f"
"952136","Adel School District 21","OR",9412.8,9412.8,8000.88,"t"
"952137","Adrian School District 61","OR",42664.66,42664.66,34131.728,"t"
"952147","Arock School District 81","OR",9412.8,9412.8,6588.96,"f"
"952149","Ashland School District 5","OR",407002.44,390768.39,228282.534,"f"
"952150","Ashwood Sd 8","OR",9412.8,9412.8,6588.96,NA
"952158","Beaverton School District 48 J","OR",6113323.98,6113323.98,3482978.6295,"f"
"952162","Black Butte Sd 41","OR",9412.8,9412.8,6588.96,NA
"952167","Canby School District 86","OR",713482.03,713482.03,482126.005,"f"
"952168","Cascade School District 5","OR",340856.87,340856.87,258949.931,"f"
"952171","Central Linn School District","OR",100062.44,100062.44,75384.464,"f"
"952173","Central Point School Dist 6","OR",704734.24,704734.24,553988.3325,"f"
"952170","Central School District 13 J","OR",498777.5,498777.5,402352.299,"f"
"952177","Condon School District 25 J","OR",23532.04,23532.04,18825.632,"f"
"952187","Creswell Sd 40","OR",188921.57,163863.97,122945.748,"f"
"952202","Diamond Sd 7","OR",9412.8,9412.8,8000.88,NA
"952203","Double O Sd 28","OR",9412.8,9412.8,8000.88,NA
"952198","Douglas County School Dist 15","OR",9412.8,9412.8,6588.96,NA
"952206","Drewsey Sd 13","OR",9412.8,9412.8,2353.2,NA
"952207","Dufur Sd 29","OR",9412.8,9412.8,6588.96,"f"
"952164","Harney County School Dist 3","OR",127073.16,127073.16,101658.528,"f"
"952183","Harney County Sd 4","OR",9412.8,9412.8,6588.96,NA
"952184","Harney County Union High SD1J","OR",9412.8,9412.8,6588.96,NA
"952233","Helix School District 1-R","OR",28238.48,25766.24,15459.744,"f"
"952242","Jewell School","OR",21485.8,21485.8,17188.64,NA
"952243","John Day School Dist 3","OR",95202.53,85501.19,64718.765,"t"
"952245","Joseph Sd 6","OR",9412.8,9412.8,5647.68,NA
"952255","Lake County School District 7","OR",90444.96,85211.03,62689.298,"f"
"952253","Lake Oswego School Dist 7 J","OR",1076898.99,974454.23,389781.692,"f"
"952258","Long Creek School District 17","OR",9412.8,8519.43,7241.5155,"f"
"952261","Marcola School District 79 J","OR",36065.45,36065.45,27056.761,"f"
"952264","Medford School District 549 C","OR",1880774.85,1880774.85,1474370.943,NA
"952267","Mitchell School District 55","OR",11663.72,11663.72,9330.976,"f"
"952268","Molalla River School District 35","OR",369402.29,369402.29,272946.395,"f"
"952269","Monroe School District 1J","OR",69675.38,69675.38,53438.254,NA
"952273","Mt Angel School District 91","OR",108503.29,104023.29,83218.632,"f"
"952135","Myrtle Point School Dist 41","OR",91928.53,91928.53,78139.2505,"f"
"952276","Nestucca Valley Sch Dist 101","OR",72591.31,72591.31,58073.048,"f"
"952105","North Santiam School Dist 29 J","OR",348683.84,325375.8,251629.585,"f"
"952286","Ontario School District 8 C","OR",371704.34,371704.34,310615.6065,"f"
"952288","Oregon City School District 62","OR",1079354.51,1079354.51,679411.69,"t"
"952316","Oregon Trail School Dist 46","OR",615261.23,536950.91,372095.217,"f"
"952290","Parkrose School District 3","OR",502307.31,476418.2,391905.299,"f"
"952294","Phoenix-Talent School Dist 4","OR",396873.42,396873.42,320529.7685,"f"
"952296","Pine Creek Sd 5","OR",9412.8,9412.8,7530.24,NA
"952300","Pinehurst School District 94","OR",9412.8,9412.8,7530.24,"t"
"952098","Pleasant Valley Elem Dist","OR",9412.8,9412.8,6588.96,NA
"952302","Plush School District 18","OR",9412.8,9412.8,7530.24,"t"
"952306","Prairie City School District 4","OR",22253.15,19063.4,16203.89,"t"
"952312","Riverdale Sd 51J","OR",89933.42,89933.42,17986.684,NA
"952319","Seaside School District 10","OR",236497.27,223002.27,178401.816,"f"
"952320","Sheridan Sd 48J","OR",134951.26,134951.26,112721.1345,NA
"952322","Sherman County School District","OR",38981.38,36604.43,27652.835,"f"
"952324","Sherwood School District","OR",779320.66,719954.09,311567.692,"f"
"952218","Siuslaw School District 97 J","OR",217160.05,217160.05,166714.461,"f"
"952216","South Harney Sd 33","OR",9412.8,9412.8,6588.96,NA
"952330","Spray School District 1","OR",9412.8,9412.8,8000.88,"f"
"952333","St Paul Sd 45","OR",39748.73,39748.73,25675.531,NA
"952335","Suntex Sd 10","OR",9412.8,9412.8,7530.24,NA
"952342","Troy Sd 54","OR",9412.8,9412.8,8000.88,NA
"952350","Warrenton-Hammond Sd 30","OR",153623.47,153623.47,118831.821,"f"
"952353","Willamina School District 30 J","OR",129989.09,115956.09,95025.193,"f"
"953601","Abington Heights School Dist","PA",510748.16,510748.16,266792.248,"f"
"953604","Aliquippa School District","PA",165440.66,165440.66,140624.561,"f"
"953605","Allegheny Valley School Dist","PA",145029.15,145029.15,93463.23,"f"
"953619","Armstrong School District","PA",790217.03,675478.93,508767.491,"f"
"953625","Avon Grove School District","PA",761211.2,713996.2,356998.1,"f"
"953643","Benton Area School District","PA",102824.9,102824.9,71977.43,"f"
"953644","Berlin-Bros Valley Sch Dist","PA",109270.64,109270.64,76489.448,NA
"953649","Bethlehem Center School Dist","PA",190302.8,190302.8,141683.504,"f"
"953653","Blacklick Valley School Dist","PA",101750.61,101750.61,81400.488,"f"
"953656","Bloomsburg Area School Dist","PA",239259.73,239259.73,161327.664,"f"
"953666","Bristol Borough School District","PA",260899,260899,204498.775,"f"
"953662","Brownsville Area School Dist","PA",256908.78,256908.78,212379.4595,"f"
"953674","Burgettstown Area Sch District","PA",178178.67,155018.61,108513.027,"t"
"953684","Carbondale Area School Dist","PA",261666.35,261666.35,209333.08,"f"
"953695","Central Greene School District","PA",272409.25,272409.25,190686.475,"f"
"953699","Charleroi Area School District","PA",290211.77,290211.77,226537.067,"f"
"953701","Chartiers Houston School Dist","PA",174648.86,174648.86,96870.264,NA
"953702","Cheltenham Twp School District","PA",693070.52,693070.52,393512.427,"f"
"954029","Colonial School District","PA",752923.82,681611.05,331231.941,"f"
"953717","Commodore Perry School Dist","PA",114642.09,114642.09,80249.463,"f"
"953722","Conestoga Valley School Dist","PA",753537.7,753537.7,416486.886,"f"
"953726","Connellsville Area School Dist","PA",675421.47,627686.51,530387.3985,"f"
"953728","Cornell School District","PA",56988.5,49853.71,40963.7335,"f"
"953730","Corry Area School District","PA",434627.04,434627.04,329653.56,NA
"953734","Cranberry Area School District","PA",192604.85,170276.85,127817.644,"f"
"953741","Daniel Boone Area School Dist","PA",536991.53,510586.97,307948.27,NA
"953744","Delaware Valley School Dist","PA",717932.66,717932.66,463924.463,"f"
"953749","Dover Area Sd","PA",545739.32,545739.32,344064.393,NA
"953752","Dunmore School District","PA",237878.5,237878.5,153976.451,NA
"953753","Duquesne City School District","PA",62359.95,62359.95,51594.0375,NA
"953754","East Allegheny School District","PA",324282.11,324282.11,262855.7425,"f"
"953756","Eastern Lebanon Co Sch Dist","PA",367714.12,367714.12,225340.001,"f"
"953763","Eastern York School District","PA",389046.45,331718.28,205553.443,NA
"953757","East Lycoming School District","PA",256448.37,223578.37,145246.999,"f"
"953780","Fairview School District","PA",256755.31,256755.31,145827.194,NA
"953783","Fannett-Metal School District","PA",74893.36,70980.07,47453.054,"f"
"953788","Forbes Road School District","PA",55095.73,55095.73,41605.717,"f"
"953805","Galeton Area School District","PA",53407.56,53407.56,42726.048,"f"
"953806","Garnet Valley School District","PA",731438.02,731438.02,316685.345,NA
"953813","Glendale School District","PA",119246.19,119246.19,95396.952,"f"
"953823","Greenwood School District","PA",153776.94,153776.94,95765.28,NA
"953832","Hanover Public School District","PA",280696.63,280696.63,227081.8855,"f"
"953833","Harbor Creek School District","PA",438310.32,398174.4,238190.318,"f"
"953835","Harmony Area School District","PA",49570.81,49570.81,42135.1885,"f"
"953836","Harrisburg City School Dist","PA",983742.7,843505.4,649069.115,"f"
"953838","Haverford Twp School District","PA",927419.21,894829.01,357931.604,"f"
"953841","Hempfield Area School District","PA",895957.86,895957.86,458522.319,NA
"953842","Hempfield School District","PA",1054952.78,902945.54,483998.694,"f"
"953846","Hopewell Area School District","PA",322440.47,322440.47,182122.849,"f"
"953848","Indiana Area School District","PA",439691.55,429700.95,264360.924,"f"
"953849","Interboro School District","PA",516119.61,464490.11,311091.428,"f"
"953854","Jefferson-Morgan School Dist","PA",123389.88,123389.88,98711.904,"f"
"953856","Jersey Shore Area Sch District","PA",370783.52,337284.72,251126.644,"f"
"953860","Juniata County School District","PA",439538.08,439538.08,322793.451,"t"
"953782","Karns City Area School Dist","PA",224066.2,224066.2,156846.34,"f"
"953866","Keystone Central School Dist","PA",626004.13,626004.13,474721.0775,NA
"953881","Laurel Highlands School Dist","PA",460870.41,460870.41,328978.292,"f"
"953882","Laurel School District","PA",179252.96,167075.96,100245.576,"t"
"953886","Lehighton Area School District","PA",365105.13,365105.13,235822.002,"f"
"953887","Lewisburg Area School District","PA",302182.43,302182.43,151091.215,NA
"953897","Line Mountain School District","PA",250463.04,250463.04,175324.128,"f"
"953901","Marple Newtown School District","PA",516580.02,516580.02,206632.008,"f"
"1086746","Mastery Schools of Camden","PA",56476.96,56476.96,39533.872,NA
"953909","Mercer Area School District","PA",173114.16,173114.16,121179.912,"f"
"953913","Middletown Area School Dist","PA",358198.98,358198.98,252826.478,"f"
"953912","Midd-West School District","PA",413294.71,413294.71,297762.494,"f"
"953914","Midland Borough School Dist","PA",42511.19,42511.19,34008.952,"t"
"953911","Mid Valley School District","PA",271641.9,258758.97,181131.279,"f"
"953915","Mifflin County School District","PA",825668.6,825668.6,627208.8695,"f"
"953936","Morrisville Boro School Dist","PA",104359.6,104359.6,79712.318,"f"
"953938","Mt Carmel Area Sch District","PA",264275.34,264275.34,207967.197,"f"
"953939","Mt Union Area School Dist","PA",227442.54,208115.54,176898.209,NA
"953945","Muncy Sd","PA",161296.97,161296.97,112907.879,NA
"953947","Nazareth Area School District","PA",295890.08,295890.08,137401.631,"f"
"953951","New Brighton Area School Dist","PA",222838.44,212428.44,169942.752,"f"
"953955","New Hope-Solebury School Dist","PA",238031.97,235011.93,97996.226,"f"
"953954","New Kensington-Arnold District","PA",319371.07,305839.87,216662.329,"f"
"953958","North Allegheny School Dist","PA",1293291.69,1293291.69,642594.237,"f"
"953971","Northern Bedford Co Sch Dist","PA",100983.26,100983.26,75798.833,NA
"953975","Northern Lehigh School Dist","PA",250309.57,250309.57,150185.742,"f"
"953977","Northern Potter School Dist","PA",79804.4,79804.4,63843.52,"f"
"953979","Northern York Co School Dist","PA",482816.62,443589.12,245810.692,"f"
"953966","North Pocono School District","PA",451815.68,451815.68,286589.878,"f"
"953984","Northwestern Lehigh School District","PA",343619.33,343619.33,178946.02,"f"
"953986","Norwin Sd","PA",805717.5,732013.5,365635.103,"f"
"953987","Octorara Area School District","PA",255681.02,255681.02,173083.466,NA
"953989","Old Forge School District","PA",174955.8,174955.8,104973.48,"f"
"953994","Oxford Area School District","PA",599607.29,547320.46,349366.506,"t"
"953995","Palisades School District","PA",246165.88,246165.88,138475.981,"f"
"953996","Palmerton Area School District","PA",268572.5,268572.5,159670.188,"f"
"954006","Penncrest School District","PA",464860.63,407797.39,278336.705,"f"
"954002","Penn Delco School District","PA",490643.59,457659.59,179127.933,"f"
"954012","Pennsbury School District","PA",1561403.78,1449001.5,707223.285,"f"
"954015","Perkiomen Valley School Dist","PA",859125.06,753440.06,308863.965,"f"
"954022","Pine Grove Area School Dist","PA",253225.5,253225.5,169492.268,"f"
"954025","Pittston Area School District","PA",531466.61,492000.81,334975.78,"f"
"954036","Pottstown Sd","PA",531466.61,531466.61,451746.6185,NA
"954040","Quaker Valley School District","PA",286528.49,286528.49,120289.786,"f"
"954048","Ridgway Area School District","PA",156078.99,156078.99,114365.844,"f"
"954050","Ringgold School District","PA",433859.69,433859.69,335792.36,"f"
"954051","Riverview School District","PA",149172.84,149172.84,83011.923,"f"
"954054","Rose Tree Media School District","PA",590245.62,590245.62,236098.248,"f"
"954058","Salisbury-Elk Lick School Dist","PA",46654.88,46654.88,35129.283,NA
"954062","Schuylkill Haven Area Sch Dist","PA",196441.6,196441.6,117864.96,NA
"954067","Shade Central City School Dist","PA",76274.59,76274.59,61019.672,NA
