line_item_id,service_provider_name,postal_cd,bandwidth_in_mbps,num_students,connect_category,cost_per_line,frn_complete
586792,Pacific Bell Telephone Company,CA,100.0,1730,Other / Uncategorized,92858.88,2853059-1
588744,"Cal-Ore Communications, Inc.",CA,10.0,11,Other / Uncategorized,33564.28,2866853-2
589594,Pacific Bell Telephone Company,CA,100.0,,Fiber,9075.40695652174,2870410-1
591289,EAGLE-Net Alliance,CO,300.0,994,Fiber,23505.12,2759589-1
591619,"CenturyLink CenturyTel of Eagle, Inc.",CO,10000.0,816,Fiber,22660.92,2723938-1
592138,Comcast Business Communications,CO,500.0,1500,Cable / DSL,18000.0,2741707-1
592139,Comcast Business Communications,CO,100.0,1500,Cable / DSL,10000.0,2741707-2
592925,San Luis Valley Rural Electric Cooperative,CO,100.0,78,Fiber,41.51538461538462,2841399-1
594118,"CenturyLink CenturyTel of Eagle, Inc.",CO,100.0,27909,Other / Uncategorized,43992.0,2828933-1
594119,"CenturyLink CenturyTel of Eagle, Inc.",CO,100.0,27909,Other / Uncategorized,23172.0,2828968-1
595066,Comcast Business Communications,CO,300.0,2981,Fiber,24276.0,2852737-1
595067,"CenturyLink Qwest Communications Company, LLC",CO,300.0,2981,Fiber,29610.6,2852925-1
595267,"Unite Private Networks, LLC",CO,1000.0,2981,Fiber,59520.0,2853251-1
595760,"Charter Fiberlink CT-CCO, LLC",CT,100.0,565,Other / Uncategorized,9029.28,2771594-1
595849,The Southern New England Telephone Comapny,CT,500000.0,2932,Fiber,15000.0,2718442-1
595859,"Cox Connecticut Telcom, LLC",CT,50.0,4655,Cable / DSL,455.988,2783810-1
596009,"Charter Fiberlink CT-CCO, LLC",CT,100.0,1724,Fiber,6000.0,2766105-1
596027,The Southern New England Telephone Comapny,CT,0.2,10612,Cable / DSL,1199.04,2795270-1
596028,"Fiber Technologies Networks, L.L.C.",CT,1000.0,10612,Fiber,11993.333333333332,2795284-1
596031,Comcast Business Communications,CT,150.0,10612,Other / Uncategorized,3383.2,2795309-1
596091,"ChimeNet, Inc.",CT,1000.0,1491,Fiber,14160.0,2767837-1
596099,Comcast Business Communications,CT,16.0,1894,Fiber,1280.68,2771757-1
596121,The Southern New England Telephone Comapny,CT,101.0,249,Fiber,154.28571428571428,2737121-1
596122,Cablevision Lightpath,CT,101.0,249,Other / Uncategorized,1436.0,2737138-1
596137,"Comcast Cable Communications, LLC",CT,150.0,3562,Fiber,4778.42,2753494-1
596201,New Horizon Communications Corp.,CT,100.0,5459,Other / Uncategorized,21600.0,2794710-1
596204,"ChimeNet, Inc.",CT,1000.0,5459,Fiber,13080.0,2794721-1
596230,The Southern New England Telephone Comapny,CT,50.0,2591,Fiber,11973.0,2829137-1
596231,Comcast Business Communications,CT,100.0,2591,Other / Uncategorized,3543.6,2829176-1
596658,"Advanced Corporate Networking, Inc.",CT,100.0,4880,Other / Uncategorized,15672.0,2782384-1
596749,The Southern New England Telephone Comapny,CT,20.0,6643,Other / Uncategorized,927.0,2735470-1
596769,OV LLC,CT,101.0,399,Other / Uncategorized,1439.4,2806063-1
596785,The Southern New England Telephone Comapny,CT,1000.0,4600,Fiber,9000.0,2828987-1
596789,"Cox Connecticut Telcom, LLC",CT,3.0,4323,Other / Uncategorized,1359.9,2747577-1
596875,"Metrocast Communications of Connecticut, LLC",CT,1000.0,2932,Cable / DSL,6993.6,2720893-1
596892,"Advanced Corporate Networking, Inc.",CT,10000.0,2108,Fiber,11613.0,2752125-1
596960,"Advanced Corporate Networking, Inc.",CT,1000.0,841,Fiber,8808.0,2772715-1
596976,Comcast Business Communications,CT,10.0,5277,Other / Uncategorized,11304.0,2780301-1
596997,"Advanced Corporate Networking, Inc.",CT,1000.0,2286,Fiber,10168.8,2724450-1
597541,The Southern New England Telephone Comapny,CT,5.0,3024,Other / Uncategorized,3000.0,2859467-1
597560,Comcast Business Communications,CT,1000.0,6019,Fiber,20425.756363636363,2783218-1
598477,"Cox Connecticut Telcom, LLC",CT,60.0,1257,Other / Uncategorized,12000.0,2753532-1
598489,Comcast Business Communications,CT,1000.0,589,Other / Uncategorized,25273.5,2853759-1
598572,Cablevision Systems Corporation (Education Dept),CT,100.0,4859,Other / Uncategorized,1440.0,2738952-1
598630,Comcast Business Communications,CT,16.0,2880,Other / Uncategorized,719.4,2751273-1
598631,Comcast Business Communications,CT,50.0,2880,Other / Uncategorized,1446.36,2751273-2
599863,"Cox Connecticut Telcom, LLC",CT,10.0,1716,Other / Uncategorized,9600.0,2776708-1
599864,"Cox Connecticut Telcom, LLC",CT,30.0,1716,Other / Uncategorized,26400.0,2776708-2
599878,Norwich Public Utilities,CT,1000.0,3793,Fiber,137760.0,2780842-1
600287,"Fiber Technologies Networks, L.L.C.",CT,500.0,8845,Fiber,9750.0,2801104-1
600477,The Southern New England Telephone Comapny,CT,1000.0,10232,Fiber,12000.0,2819851-1
600805,"Comcast Cable Communications, LLC",CT,25.0,1728,Other / Uncategorized,4800.0,2864516-1
600806,Thames Valley  Communications,CT,25.0,1728,Other / Uncategorized,9600.0,2864553-1
600807,MetroCast Cablevision of New Hampshire,CT,25.0,1728,Other / Uncategorized,4800.0,2864566-1
602112,Verizon Delaware LLC,DE,100.0,,Other / Uncategorized,15240.0,2826979-1
602113,Verizon Delaware LLC,DE,10.0,,Other / Uncategorized,7620.0,2826979-2
602223,Verizon Delaware LLC,DE,10.0,,Other / Uncategorized,8755.62,2830072-1
602224,Verizon Delaware LLC,DE,10.0,,Other / Uncategorized,7266.54,2830072-2
602225,Verizon Delaware LLC,DE,10.0,,Other / Uncategorized,7564.373538461538,2830072-3
602226,Verizon Delaware LLC,DE,100.0,,Other / Uncategorized,15128.747906976743,2830072-4
602227,Verizon Delaware LLC,DE,1000.0,,Other / Uncategorized,22097.49,2830072-5
602228,Verizon Delaware LLC,DE,10000.0,,Other / Uncategorized,104233.5,2830072-6
602229,Verizon Delaware LLC,DE,1000.0,,Other / Uncategorized,22097.52,2830072-7
612811,"CenturyLink-Embarq Florida, Inc. (FKA Embarq)",FL,1.54,4752,Copper,3816.0,2784189-1
619519,City of Calhoun,GA,1000.0,3692,Fiber,7920.0,2746665-1
619593,Network Services Solutions LLC,GA,80000.0,,Other / Uncategorized,192200.0,2814651-1
619709,"BellSouth Telecommunications, LLC",GA,45.0,1653,Other / Uncategorized,2400.0,2722192-1
629074,"State of Iowa, Iowa Telecommunication & Technology",IA,15.0,0,Other / Uncategorized,2484.0,2776105-1
629080,"State of Iowa, Iowa Telecommunication & Technology",IA,30.0,773,Other / Uncategorized,7600.8,2718946-1
629084,"State of Iowa, Iowa Telecommunication & Technology",IA,0.0,470,Other / Uncategorized,9608.0,2722661-1
629107,Grand River Mutual Telephone Corporation,IA,4.0,352,Cable / DSL,959.4,2724144-1
629109,Grand River Mutual Telephone Corporation,IA,4.0,352,Cable / DSL,959.4,2724151-1
629127,"State of Iowa, Iowa Telecommunication & Technology",IA,15.0,206,Other / Uncategorized,5146.08,2734935-1
629201,"State of Iowa, Iowa Telecommunication & Technology",IA,1000.0,6461,Fiber,33754.08,2726792-1
629214,"State of Iowa, Iowa Telecommunication & Technology",IA,60.0,303,Other / Uncategorized,8232.0,2749395-1
629222,"State of Iowa, Iowa Telecommunication & Technology",IA,220.0,1599,Fiber,15508.0,2728964-1
629225,"State of Iowa, Iowa Telecommunication & Technology",IA,70.0,601,Other / Uncategorized,10336.08,2729156-1
629234,"State of Iowa, Iowa Telecommunication & Technology",IA,150.0,1022,Fiber,13136.0,2729101-1
629242,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,412,Fiber,8722.08,2738393-1
629248,"State of Iowa, Iowa Telecommunication & Technology",IA,60.0,612,Other / Uncategorized,0,2731750-1
629278,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,472,Fiber,8722.08,2730022-1
629303,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,,Other / Uncategorized,9608.0,2730325-1
629304,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,,Other / Uncategorized,9608.0,2755511-1
629306,Laurens Municipal Communications Utility,IA,80.0,340,Fiber,2400.0,2730220-1
629335,"State of Iowa, Iowa Telecommunication & Technology",IA,140.0,579,Other / Uncategorized,12310.4,2750117-1
629349,Heart of Iowa Communications Cooperative,IA,200.0,674,Fiber,0,2732204-1
629350,Heart of Iowa Communications Cooperative,IA,10.0,674,Cable / DSL,0,2732204-2
629356,"State of Iowa, Iowa Telecommunication & Technology",IA,1000.0,5532,Fiber,111132.0,2744773-1
629372,"State of Iowa, Iowa Telecommunication & Technology",IA,350.0,1864,Fiber,18816.0,2735722-1
629391,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,832,Fiber,9608.0,2734734-1
629394,"State of Iowa, Iowa Telecommunication & Technology",IA,40.0,370,Other / Uncategorized,7920.0,2870423-1
629404,"State of Iowa, Iowa Telecommunication & Technology",IA,150.0,692,Other / Uncategorized,12936.0,2735592-1
629450,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,877,Fiber,11446.08,2736739-1
629458,"State of Iowa, Iowa Telecommunication & Technology",IA,130.0,923,Other / Uncategorized,11724.8,2776099-1
629470,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,615,Fiber,17598.0,2737478-1
629478,"State of Iowa, Iowa Telecommunication & Technology",IA,120.0,437,Other / Uncategorized,11021.04,2739122-1
629480,"State of Iowa, Iowa Telecommunication & Technology",IA,45.0,316,Copper,11206.08,2742351-1
629485,"State of Iowa, Iowa Telecommunication & Technology",IA,45.0,117,Copper,5372.0,2739531-1
629489,"State of Iowa, Iowa Telecommunication & Technology",IA,20.0,294,Other / Uncategorized,318.0,2739672-1
629497,Western Iowa Telephone Assn,IA,1000.0,652,Fiber,2400.0,2741261-1
629498,Western Iowa Telephone Assn,IA,50.0,652,Fiber,4200.0,2741261-2
629503,"State of Iowa, Iowa Telecommunication & Technology",IA,350.0,1916,Fiber,3136.0,2741907-1
629505,"State of Iowa, Iowa Telecommunication & Technology",IA,110.0,1306,Other / Uncategorized,10113.6,2743843-1
629512,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,1248,Other / Uncategorized,11446.08,2744554-1
629518,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,,Fiber,17508.586666666666,2760151-1
629519,"State of Iowa, Iowa Telecommunication & Technology",IA,45.0,,Copper,13837.8,2760151-2
629520,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,,Fiber,24225.02,2760151-3
629521,"State of Iowa, Iowa Telecommunication & Technology",IA,1000.0,,Fiber,6792.197386363637,2760151-4
629522,"State of Iowa, Iowa Telecommunication & Technology",IA,250.0,2552,Fiber,17052.0,2773014-1
629576,"State of Iowa, Iowa Telecommunication & Technology",IA,120.0,464,Other / Uncategorized,11019.2,2750067-1
629581,"State of Iowa, Iowa Telecommunication & Technology",IA,40.0,459,Other / Uncategorized,16176.0,2744822-1
629634,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,204,Other / Uncategorized,13252.0,2746287-1
629646,"State of Iowa, Iowa Telecommunication & Technology",IA,85.0,1019,Other / Uncategorized,10978.08,2746647-1
629653,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,751,Other / Uncategorized,9608.0,2746863-1
629657,"State of Iowa, Iowa Telecommunication & Technology",IA,120.0,320,Other / Uncategorized,11019.2,2747356-1
629670,"State of Iowa, Iowa Telecommunication & Technology",IA,130.0,486,Other / Uncategorized,11724.8,2844640-1
629710,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,347,Other / Uncategorized,7256.0,2748740-1
629740,"State of Iowa, Iowa Telecommunication & Technology",IA,60.0,350,Other / Uncategorized,8232.0,2749433-1
629762,"State of Iowa, Iowa Telecommunication & Technology",IA,160.0,545,Fiber,13641.6,2859881-1
629788,"State of Iowa, Iowa Telecommunication & Technology",IA,70.0,524,Other / Uncategorized,10370.04,2749897-1
629816,"State of Iowa, Iowa Telecommunication & Technology",IA,25.0,293,Fiber,6574.08,2800901-1
629827,"State of Iowa, Iowa Telecommunication & Technology",IA,85.0,719,Other / Uncategorized,11058.08,2750694-1
629829,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,435,Other / Uncategorized,8722.08,2750491-1
629842,"State of Iowa, Iowa Telecommunication & Technology",IA,65.0,86,Other / Uncategorized,9020.0,2750816-1
629871,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,904,Other / Uncategorized,11526.08,2751517-1
629880,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,512,Other / Uncategorized,10512.0,2751863-1
629887,"State of Iowa, Iowa Telecommunication & Technology",IA,35.0,724,Fiber,7594.08,2752136-1
629906,"State of Iowa, Iowa Telecommunication & Technology",IA,300.0,1862,Fiber,21462.08,2752338-1
629912,"State of Iowa, Iowa Telecommunication & Technology",IA,150.0,1267,Other / Uncategorized,30848.0,2752926-1
629936,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,462,Other / Uncategorized,9488.0,2753331-1
629937,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,2058,Other / Uncategorized,11446.08,2753759-1
629943,"Independent Networks, LC",IA,20.0,318,Cable / DSL,3300.0,2753828-1
629951,"State of Iowa, Iowa Telecommunication & Technology",IA,10.0,768,Other / Uncategorized,3514.08,2856131-1
629960,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,599,Other / Uncategorized,9608.0,2754399-1
629967,Mediacom Iowa LLC,IA,150.0,2257,Other / Uncategorized,8100.0,2754921-1
629968,"State of Iowa, Iowa Telecommunication & Technology",IA,20.0,2257,Other / Uncategorized,4468.8,2754939-1
629973,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,638,Fiber,14312.0,2754960-1
629992,"State of Iowa, Iowa Telecommunication & Technology",IA,160.0,678,Fiber,14862.08,2755271-1
629993,"State of Iowa, Iowa Telecommunication & Technology",IA,40.0,1081,Other / Uncategorized,7966.08,2755292-1
630000,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,1541,Fiber,32928.0,2763414-1
630014,"State of Iowa, Iowa Telecommunication & Technology",IA,120.0,405,Other / Uncategorized,11019.2,2755793-1
630030,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,597,Other / Uncategorized,9608.0,2756716-1
630034,"State of Iowa, Iowa Telecommunication & Technology",IA,140.0,1246,Other / Uncategorized,13354.08,2756875-1
630037,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,571,Other / Uncategorized,11479.08,2757091-1
630044,"State of Iowa, Iowa Telecommunication & Technology",IA,300.0,2162,Fiber,21462.08,2757814-1
630050,"State of Iowa, Iowa Telecommunication & Technology",IA,120.0,983,Other / Uncategorized,11019.2,2774798-1
630115,"State of Iowa, Iowa Telecommunication & Technology",IA,160.0,1313,Fiber,13841.6,2759655-1
630119,CenturyLink Qwest Corporation,IA,12.0,1313,Cable / DSL,1125.36,2759960-1
630133,"State of Iowa, Iowa Telecommunication & Technology",IA,250.0,1550,Fiber,17052.0,2761722-1
630162,"State of Iowa, Iowa Telecommunication & Technology",IA,250.0,1993,Fiber,19890.08,2760707-1
630322,"State of Iowa, Iowa Telecommunication & Technology",IA,40.0,436,Fiber,2822.4,2763726-1
630325,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,791,Fiber,14312.0,2761954-1
630384,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,670,Other / Uncategorized,11545.08,2762446-1
630393,"State of Iowa, Iowa Telecommunication & Technology",IA,140.0,2044,Other / Uncategorized,13354.08,2841769-1
630421,"State of Iowa, Iowa Telecommunication & Technology",IA,25.0,300,Other / Uncategorized,6574.08,2764548-1
630423,"State of Iowa, Iowa Telecommunication & Technology",IA,25.0,379,Other / Uncategorized,6640.08,2764582-1
630425,"State of Iowa, Iowa Telecommunication & Technology",IA,90.0,611,Other / Uncategorized,15993.6,2764815-2
630483,"State of Iowa, Iowa Telecommunication & Technology",IA,120.0,705,Other / Uncategorized,11019.2,2768429-1
630489,"State of Iowa, Iowa Telecommunication & Technology",IA,400.0,3622,Fiber,21168.0,2768836-1
630501,"State of Iowa, Iowa Telecommunication & Technology",IA,1450.0,0,Fiber,156020.0,2842721-2
630512,"State of Iowa, Iowa Telecommunication & Technology",IA,40.0,409,Other / Uncategorized,7966.08,2771554-1
630513,"State of Iowa, Iowa Telecommunication & Technology",IA,500.0,2259,Fiber,23132.0,2831321-1
630519,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,699,Other / Uncategorized,9408.0,2772551-1
630520,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,699,Other / Uncategorized,7056.0,2778637-1
630531,"State of Iowa, Iowa Telecommunication & Technology",IA,25.0,192,Other / Uncategorized,6738.08,2781296-1
630550,"State of Iowa, Iowa Telecommunication & Technology",IA,110.0,358,Other / Uncategorized,10313.6,2847579-1
630557,"State of Iowa, Iowa Telecommunication & Technology",IA,30.0,227,Other / Uncategorized,3324.0,2861592-1
630603,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,1424,Fiber,14312.0,2810562-1
630608,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,1603,Fiber,33128.0,2776332-1
630619,"State of Iowa, Iowa Telecommunication & Technology",IA,140.0,465,Other / Uncategorized,12355.2,2780836-1
630648,Mediapolis Telephone Company,IA,35.0,761,Fiber,15088.32,2777961-1
630649,Mediapolis Telephone Company,IA,1.0,761,Cable / DSL,1269.36,2777998-1
630656,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,215,Other / Uncategorized,9608.0,2778412-1
630661,"State of Iowa, Iowa Telecommunication & Technology",IA,40.0,579,Fiber,0,2814585-1
630669,"State of Iowa, Iowa Telecommunication & Technology",IA,230.0,2313,Fiber,16076.0,2778475-1
630670,"State of Iowa, Iowa Telecommunication & Technology",IA,120.0,2313,Other / Uncategorized,11019.2,2778475-2
630673,"State of Iowa, Iowa Telecommunication & Technology",IA,150.0,692,Other / Uncategorized,12936.0,2778842-1
630680,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,1151,Fiber,11745.96,2815137-1
630701,"State of Iowa, Iowa Telecommunication & Technology",IA,450.0,1414,Fiber,23600.0,2779832-1
630708,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,910,Other / Uncategorized,12672.0,2824815-1
630709,"State of Iowa, Iowa Telecommunication & Technology",IA,30.0,910,Other / Uncategorized,8364.0,2824815-2
630721,"State of Iowa, Iowa Telecommunication & Technology",IA,25.0,186,Other / Uncategorized,6574.08,2781435-1
630728,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,852,Fiber,14312.0,2781553-1
630731,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,,Other / Uncategorized,9408.0,2794333-1
630742,"State of Iowa, Iowa Telecommunication & Technology",IA,150.0,1239,Other / Uncategorized,13136.0,2804098-1
630749,"State of Iowa, Iowa Telecommunication & Technology",IA,85.0,601,Other / Uncategorized,10978.08,2813960-1
630760,"State of Iowa, Iowa Telecommunication & Technology",IA,500.0,4743,Fiber,22898.0,2829589-1
630763,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,863,Other / Uncategorized,21192.0,2792031-1
630766,"State of Iowa, Iowa Telecommunication & Technology",IA,70.0,652,Other / Uncategorized,12900.8,2783588-1
630767,"State of Iowa, Iowa Telecommunication & Technology",IA,70.0,652,Other / Uncategorized,12900.8,2783594-1
630794,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,3277,Fiber,17398.08,2788651-1
630795,"Bernard Communications, Inc.",IA,10.0,3277,Fiber,2100.0,2788723-1
630806,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,3277,Fiber,8632.0,2792260-1
630820,"State of Iowa, Iowa Telecommunication & Technology",IA,50.0,243,Other / Uncategorized,7056.0,2834352-1
630826,"State of Iowa, Iowa Telecommunication & Technology",IA,70.0,647,Other / Uncategorized,10270.08,2798775-1
630884,"State of Iowa, Iowa Telecommunication & Technology",IA,275.0,1583,Fiber,0,2792408-1
630887,"State of Iowa, Iowa Telecommunication & Technology",IA,400.0,1952,Fiber,21368.0,2790988-1
630898,"State of Iowa, Iowa Telecommunication & Technology",IA,30.0,223,Other / Uncategorized,6440.0,2807723-1
630927,"State of Iowa, Iowa Telecommunication & Technology",IA,160.0,721,Fiber,13841.6,2791906-1
630931,"State of Iowa, Iowa Telecommunication & Technology",IA,300.0,1272,Fiber,16464.0,2792167-1
630939,"State of Iowa, Iowa Telecommunication & Technology",IA,105.0,552,Other / Uncategorized,9760.8,2806408-1
630949,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,1551,Other / Uncategorized,9608.0,2792694-1
630952,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,1556,Fiber,33128.0,2797726-1
630958,Sully Telephone Association,IA,1.5,468,Copper,3000.0,2793690-1
630967,Farmers Mutual Telephone Company,IA,50.0,902,Other / Uncategorized,1139.64,2798717-1
630975,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,576,Other / Uncategorized,9608.0,2794309-1
630984,"State of Iowa, Iowa Telecommunication & Technology",IA,600.0,3121,Fiber,28234.08,2822831-1
630995,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,513,Other / Uncategorized,9608.0,2809259-1
631001,"State of Iowa, Iowa Telecommunication & Technology",IA,100.0,847,Fiber,11495.76,2810587-1
631040,"State of Iowa, Iowa Telecommunication & Technology",IA,200.0,1209,Fiber,32928.0,2805261-1
631043,"State of Iowa, Iowa Telecommunication & Technology",IA,60.0,445,Other / Uncategorized,8232.0,2855281-1
