line_item_id,district_esh_id,district_name,ben,free_and_reduced,service_provider_name,providers_typical_category,consultants_typical_category,consultant_name,postal_cd,highest_connect_type,num_of_services,bandwidth_in_mbps,copper_line,num_students,connect_category,cost_per_line,frn_complete
444708,969412,GRANBURY ISD,140857,3411,Southwestern Bell Telephone Company,Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,11,1.5,true,6537,Copper,3264.0,2792648-1
444960,969721,MIDLAND ISD,142043,10863,Southwestern Bell Telephone Company,Fiber,Fiber,Chris Webber,TX,Fiber,68,6.0,false,23319,Cable / DSL,899.88,2793360-1
444985,969508,HUNTSVILLE ISD,141249,4061,"Cebridge Telecom TX, LP",Fiber,Fiber,KEVIN WITTE,TX,Fiber,36,10000.0,false,6350,Fiber,30000.0,2796213-3
445054,969643,LONDON ISD,141628,65,"Time Warner Cable Information Services (Texas), LLC",Fiber,Fiber,Chris Harris,TX,Fiber,1,50.0,false,615,Fiber,18300.0,2795277-1
445091,969508,HUNTSVILLE ISD,141249,4061,"Cebridge Telecom TX, LP",Fiber,Fiber,KEVIN WITTE,TX,Fiber,36,1000.0,false,6350,Fiber,8700.0,2796213-1
445094,970051,SPRING BRANCH ISD,141234,20356,Comcast Business Communications,Fiber,Fiber,Chris Webber,TX,Fiber,41,5000.0,false,34857,Fiber,21090.0,2795476-3
445145,969508,HUNTSVILLE ISD,141249,4061,Southwestern Bell Telephone Company,Fiber,Fiber,KEVIN WITTE,TX,Fiber,36,1000.0,false,6350,Fiber,33490.8,2796158-1
445295,970160,WACO ISD,141139,13220,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,84,1000.0,false,15221,Fiber,6688.92,2799079-1
445347,969044,BELTON ISD,141046,4840,"Time Warner Cable Information Services (Texas), LLC",Fiber,Fiber,KEVIN WITTE,TX,Fiber,14,1000.0,false,9932,Fiber,11151.42857142857,2785070-1
445476,970160,WACO ISD,141139,13220,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,84,10000.0,false,15221,Fiber,13200.0,2805057-1
445802,970141,UVALDE CISD,141759,3975,Southwestern Bell Telephone Company,Fiber,Fiber,KEVIN WITTE,TX,Fiber,2,1000.0,false,4896,Fiber,80560.44,2809102-1
445864,968991,ANGLETON ISD,141319,3792,"PHONOSCOPE LIGHT WAVE, INC",Fiber,Fiber,Debi Sovereign,TX,Fiber,2,1000.0,false,6498,Fiber,79080.0,2810392-1
445864,968991,ANGLETON ISD,141319,3792,"PHONOSCOPE LIGHT WAVE, INC",Fiber,Fiber,Jane Kellogg,TX,Fiber,2,1000.0,false,6498,Fiber,79080.0,2810392-1
445879,968991,ANGLETON ISD,141319,3792,The University of Texas at Austin,Fiber,Fiber,Debi Sovereign,TX,Fiber,2,1.5,true,6498,Copper,3300.0,2810338-1
445879,968991,ANGLETON ISD,141319,3792,The University of Texas at Austin,Fiber,Fiber,Jane Kellogg,TX,Fiber,2,1.5,true,6498,Copper,3300.0,2810338-1
446848,969412,GRANBURY ISD,140857,3411,"Charter Fiberlink TX-CCO, LLC",Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,11,10000.0,false,6537,Fiber,28560.0,2816829-1
447087,969471,HENRIETTA ISD,140970,394,"Community Telephone Co., Inc.",Fiber,Fiber,Nancy Sustala,TX,Fiber,25,115.0,false,912,Fiber,25800.0,2819138-1
447171,969242,CYPRESS-FAIRBANKS ISD,141236,54618,AT&T Corp.,Fiber,Fiber,Nancy Sustala,TX,Fiber,19,30.0,false,110013,Cable / DSL,17320.44,2860216-3
447718,969869,PLEASANTON ISD,141495,2178,AT&T Corp.,Fiber,Fiber,Debi Sovereign,TX,Fiber,1,1000.0,false,3493,Fiber,45042.0,2822912-1
447872,969588,LA PORTE ISD,141346,3787,Comcast Business Communications,Fiber,Fiber,Debi Sovereign,TX,Fiber,16,1000.0,false,7747,Fiber,24153.0,2827048-1
447872,969588,LA PORTE ISD,141346,3787,Comcast Business Communications,Fiber,Fiber,Jane Kellogg,TX,Fiber,16,1000.0,false,7747,Fiber,24153.0,2827048-1
448187,969356,FORT BEND ISD,141307,26795,"Windstream Communications, LLC",Fiber,Fiber,Nancy Sustala,TX,Fiber,75,2000.0,false,69591,Fiber,95100.0,2813512-1
448964,970040,SOUTH SAN ANTONIO ISD,141548,8735,AT&T Corp.,Fiber,Fiber,Debi Sovereign,TX,Fiber,32,500.0,false,9842,Fiber,91113.12,2831053-1
448964,970040,SOUTH SAN ANTONIO ISD,141548,8735,AT&T Corp.,Fiber,Fiber,Jane Kellogg,TX,Fiber,32,500.0,false,9842,Fiber,91113.12,2831053-1
449005,969969,SALADO ISD,141079,330,VVM Incorporated,Cable / DSL,No Consultant,No Consultant,TX,Fiber,3,10.0,false,1352,Cable / DSL,1176.0,2832604-1
449011,969969,SALADO ISD,141079,330,VVM Incorporated,Cable / DSL,No Consultant,No Consultant,TX,Fiber,3,40000.0,false,1352,Fiber,7200.0,2832187-1
449052,969969,SALADO ISD,141079,330,VVM Incorporated,Cable / DSL,No Consultant,No Consultant,TX,Fiber,3,80.0,false,1352,Fiber,27600.0,2831098-1
449486,969024,BANDERA ISD,141460,1221,AT&T Corp.,Fiber,No Consultant,No Consultant,TX,Fiber,7,250.0,false,2447,Fiber,21534.0,2836023-1
449620,969880,POTH ISD,141526,303,Verizon Business Global LLC,Copper,Fiber,Christopher Lenhardt,TX,Fiber,5,40.0,false,817,Fiber,39258.0,2840949-1
449749,969242,CYPRESS-FAIRBANKS ISD,141236,54618,"Cogent Communications, Inc.",Fiber,Fiber,Nancy Sustala,TX,Fiber,19,10000.0,false,110013,Fiber,36000.0,2838246-1
449750,969600,LAMAR CISD,141295,13635,"PHONOSCOPE LIGHT WAVE, INC",Fiber,Fiber,KEVIN WITTE,TX,Fiber,27,1000.0,false,26135,Fiber,15030.0,2837095-1
449754,969600,LAMAR CISD,141295,13635,"PHONOSCOPE LIGHT WAVE, INC",Fiber,Fiber,KEVIN WITTE,TX,Fiber,27,1000.0,false,26135,Fiber,11040.0,2837112-1
450108,969402,GOLIAD ISD,141442,695,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,29,1000.0,false,1371,Fiber,14661.6,2838598-1
450109,969402,GOLIAD ISD,141442,695,Region III Education Service Center,Copper,No Consultant,No Consultant,TX,Fiber,29,300.0,false,1371,Other / Uncategorized,59921.28,2838609-1
450113,969402,GOLIAD ISD,141442,695,Verizon Wireless (Cellco Partnership),Other / Uncategorized,No Consultant,No Consultant,TX,Fiber,29,1.5,true,1371,Other / Uncategorized,456.0,2838617-1
450133,969313,EDNA ISD,141437,966,Southwestern Bell Telephone Company,Fiber,Fiber,LAURA RATLIFF,TX,Fiber,27,1.5,true,1549,Copper,6000.0,2815487-1
450289,969722,MIDLOTHIAN ISD,140871,1896,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,14,10000.0,false,7560,Fiber,4032.0,2842046-1
450526,969528,JARRELL ISD,141063,665,"Education Service Center, Region XIII",Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,26,90.0,true,1080,Other / Uncategorized,57000.0,2855269-1
450742,969012,AUSTWELL-TIVOLI ISD,141455,79,Region III Education Service Center,Copper,No Consultant,No Consultant,TX,,25,20.0,false,150,Other / Uncategorized,24809.52,2843301-1
450808,970047,SOUTHWEST ISD,141556,10800,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,38,52.0,false,13024,Fiber,8550.6,2844596-1
451005,969945,ROCKWALL ISD,140480,3715,Charter Communications,Fiber,Fiber,Nancy Sustala,TX,Fiber,11,1000.0,false,14486,Fiber,48960.0,2844893-1
451110,969308,EDCOUCH-ELSA ISD,141641,5102,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,15,1000.0,false,5162,Fiber,13604.04,2844162-1
451113,969840,PASADENA ISD,141312,42595,Comcast Business Communications,Fiber,Fiber,ED GIFFORD,TX,Fiber,65,3000.0,false,53665,Fiber,71496.0,2844480-1
451168,969945,ROCKWALL ISD,140480,3715,Southwestern Bell Telephone Company,Fiber,Fiber,Nancy Sustala,TX,Fiber,11,1.5,true,14486,Copper,3258.12,2844221-1
451257,970046,SOUTHSIDE ISD,141547,4113,AT&T Corp.,Fiber,No Consultant,No Consultant,TX,Fiber,11,1000.0,false,5128,Fiber,5429.472,2847759-1
451406,969628,LINDALE ISD,140734,1625,"Peoples Communication, Inc.",Fiber,No Consultant,No Consultant,TX,Fiber,90,200.0,false,3757,Fiber,28740.0,2857271-1
451523,968682,ALVARADO ISD,140839,2082,Southwestern Bell Telephone Company,Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,13,1000.0,false,3456,Fiber,17100.0,2859411-1
451596,969179,CLAUDE ISD,141818,151,Region 16 Education Service Center,Other / Uncategorized,Fiber,Sara Crow,TX,Fiber,25,60.0,false,367,Other / Uncategorized,3700.0,2856750-1
451649,970234,YSLETA ISD,142115,35337,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,123,2000.0,false,43680,Fiber,16800.0,2853984-3
451746,970234,YSLETA ISD,142115,35337,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,123,10000.0,false,43680,Fiber,47880.0,2853984-1
451789,969038,BELLEVUE ISD,140915,72,AT&T Corp.,Fiber,No Consultant,No Consultant,TX,Fiber,24,30.0,false,159,Fiber,12000.0,2859127-1
451799,970231,YOAKUM ISD,141458,1133,Region III Education Service Center,Copper,No Consultant,No Consultant,TX,Fiber,31,200.0,false,1622,Other / Uncategorized,58869.96,2854374-1
451883,969662,LYFORD CISD,141658,1338,"Time Warner Cable Information Services (Texas), LLC",Fiber,Fiber,ROY LANIER,TX,Fiber,9,1000.0,false,1593,Fiber,35640.0,2853745-1
452126,969528,JARRELL ISD,141063,665,"Cebridge Telecom TX, LP",Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,26,90.0,true,1080,Fiber,54000.0,2855090-1
452204,970225,WOODSON ISD,141041,68,AT&T Corp.,Fiber,No Consultant,No Consultant,TX,Cable / DSL,26,1.5,true,110,Copper,6600.0,2857416-1
452226,969713,MERCEDES ISD,141659,5320,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,43,1.5,true,5705,Copper,3960.0,2856430-3
452230,969096,BROOKS COUNTY ISD,141571,1295,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,29,500.0,false,1539,Fiber,14400.0,2854949-1
452231,969096,BROOKS COUNTY ISD,141571,1295,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,29,500.0,false,1539,Fiber,18000.0,2854950-1
452294,969583,LA GRANGE ISD,141792,1073,"Education Service Center, Region XIII",Fiber,No Consultant,No Consultant,TX,Insufficient data,23,200.0,false,1911,Fiber,104400.0,2855036-1
452350,970234,YSLETA ISD,142115,35337,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,123,1000.0,false,43680,Fiber,7188.0,2853984-4
452435,969959,ROYSE CITY ISD,140538,1940,ConNEXTions Telcom,Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,9,1000.0,false,4905,Fiber,6624.0,2857441-1
452446,969920,REFUGIO ISD,141600,448,"Time Warner Cable Information Services (Texas), LLC",Fiber,Fiber,LAURA RATLIFF,TX,Fiber,26,500.0,false,731,Fiber,45336.0,2854872-1
452708,969179,CLAUDE ISD,141818,151,Region 16 Education Service Center,Other / Uncategorized,Fiber,Sara Crow,TX,Fiber,25,40.0,false,367,Fiber,59920.0,2856690-1
452741,970010,SHALLOWATER ISD,141965,634,Education Service Center Region 17,Other / Uncategorized,No Consultant,No Consultant,TX,Fiber,110,70.0,false,1559,Other / Uncategorized,64680.0,2854182-1
452977,970234,YSLETA ISD,142115,35337,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,123,4000.0,false,43680,Fiber,33600.0,2853984-2
452990,969472,HEREFORD ISD,141841,3472,"W.T. Services, Inc.",Fiber,No Consultant,No Consultant,TX,Fiber,16,1000.0,false,4289,Fiber,1320.0,2858381-1
453072,969884,PRAIRIE LEA ISD,141730,164,"Education Service Center, Region XIII",Fiber,No Consultant,No Consultant,TX,Fiber,24,40.0,false,211,Fiber,27000.0,2850509-1
453188,969313,EDNA ISD,141437,966,Region III Education Service Center,Copper,Fiber,LAURA RATLIFF,TX,Fiber,27,125.0,false,1549,Fiber,50460.0,2815527-1
453196,969176,CLARENDON ISD,141900,249,Region 16 Education Service Center,Other / Uncategorized,Fiber,CATHY MORTON,TX,Fiber,26,40.0,false,472,Fiber,59920.0,2849520-1
453276,969713,MERCEDES ISD,141659,5320,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,43,1000.0,false,5705,Fiber,27600.0,2856430-1
453326,969700,MCKINNEY ISD,140471,7235,"Grande Communications Networks, LLC",Fiber,Fiber,JOHN MCDANIEL,TX,Fiber,3,2000.0,false,24443,Fiber,57000.0,2849129-1
453414,970109,THRALL ISD,141084,248,"Education Service Center, Region XIII",Fiber,No Consultant,No Consultant,TX,Fiber,24,100.0,false,626,Fiber,43200.0,2851047-1
453521,969992,SANGER ISD,140949,1167,"Cebridge Telecom TX, LP",Fiber,Fiber,Chris Webber,TX,Fiber,17,1000.0,false,2665,Fiber,1687.5,2850842-1
453601,969947,ROMA ISD,141680,5955,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,41,1000.0,false,6511,Fiber,40710.0,2848138-1
453641,969157,CHANNELVIEW ISD,141323,6902,Comcast Business Communications,Fiber,No Consultant,No Consultant,TX,Fiber,26,1000.0,false,8763,Fiber,26544.0,2848981-1
453683,969802,NORTHWEST ISD,140931,4121,Southwestern Bell Telephone Company,Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,22,100.0,false,17811,Fiber,7572.0,2739553-1
453858,969714,MERIDIAN ISD,141121,314,"FiberLight, LLC",Fiber,Other / Uncategorized,PEGGY YORK,TX,Insufficient data,2,200.0,false,508,Fiber,11316.666666666666,2853204-1
453878,969587,LA MARQUE ISD,141344,2257,"Phonoscope Enterprises Group, LLC.",Fiber,Other / Uncategorized,RUSSELL NEAL,TX,Fiber,5,50.0,false,2864,Fiber,16560.0,2851922-1
454005,969096,BROOKS COUNTY ISD,141571,1295,Education Service Center - Region 2,Other / Uncategorized,No Consultant,No Consultant,TX,Fiber,29,200.0,false,1539,Fiber,40720.08,2854948-1
454028,969581,LA GLORIA ISD,141574,47,Southwestern Bell Telephone Company,Fiber,Fiber,RICARDO GONZALEZ,TX,Fiber,25,1.5,true,106,Copper,5338.32,2850610-1
454406,969189,COLDSPRING-OAKHURST CISD,141242,1095,"Education Service Center, Region Vi",Fiber,No Consultant,No Consultant,TX,Fiber,29,250.0,false,1629,Fiber,27263.16,2864470-1
454408,970240,BENAVIDES ISD,141566,254,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,26,500.0,false,362,Fiber,16200.0,2870152-1
454481,969857,PHARR-SAN JUAN-ALAMO ISD,141667,28507,"SmartCom Telephone, LLC",Fiber,No Consultant,No Consultant,TX,Fiber,45,4000.0,false,32050,Fiber,79200.0,2862965-1
454482,969280,DIMMITT ISD,141823,1066,"Affiniti, LLC",Fixed Wireless,Fiber,Sara Crow,TX,Fiber,31,300.0,false,1216,Fiber,9678.0,2864814-1
454485,969857,PHARR-SAN JUAN-ALAMO ISD,141667,28507,"SmartCom Telephone, LLC",Fiber,No Consultant,No Consultant,TX,Fiber,45,1000.0,false,32050,Fiber,6720.0,2871810-1
454618,969051,BIG SPRING ISD,142053,2660,"Cebridge Telecom TX, LP",Fiber,No Consultant,No Consultant,TX,Fiber,49,500.0,false,4195,Fiber,60000.0,2868186-1
454698,970237,ZAPATA COUNTY ISD,141503,2817,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,21,622.0,false,3597,Fiber,16350.0,2871349-1
454725,969857,PHARR-SAN JUAN-ALAMO ISD,141667,28507,"SmartCom Telephone, LLC",Fiber,No Consultant,No Consultant,TX,Fiber,45,1000.0,false,32050,Fiber,6720.0,2871670-1
454839,970231,YOAKUM ISD,141458,1133,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,31,1.5,true,1622,Copper,2760.0,2869284-1
454876,969585,LA JOYA ISD,141653,27819,"SmartCom Telephone, LLC",Fiber,No Consultant,No Consultant,TX,Fiber,41,10000.0,false,29235,Fiber,10308.0,2869624-2
454877,969585,LA JOYA ISD,141653,27819,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,41,1000.0,false,29235,Fiber,14417.34,2869625-1
455212,970231,YOAKUM ISD,141458,1133,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,31,1000.0,false,1622,Fiber,8904.0,2869043-1
455285,970231,YOAKUM ISD,141458,1133,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,31,1.5,true,1622,Copper,1610.0,2868504-1
455339,968979,ALLEN ISD,140445,3316,"Time Warner Cable Information Services (Texas), LLC",Fiber,Cable / DSL,Brian Davidson,TX,Fiber,22,500.0,false,19894,Fiber,46412.52,2865129-1
455385,969857,PHARR-SAN JUAN-ALAMO ISD,141667,28507,"SmartCom Telephone, LLC",Fiber,No Consultant,No Consultant,TX,Fiber,45,1000.0,false,32050,Fiber,6588.0,2863925-1
455721,970237,ZAPATA COUNTY ISD,141503,2817,"Time Warner Cable Information Services (Texas), LLC",Fiber,No Consultant,No Consultant,TX,Fiber,21,400.0,false,3597,Fiber,47400.0,2871105-1
455734,969980,SAN ELIZARIO ISD,142105,3842,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,10,10000.0,false,4158,Fiber,22752.0,2867680-1
455743,969313,EDNA ISD,141437,966,"Infiniti Communications Technology, Inc.",Fiber,Fiber,LAURA RATLIFF,TX,Fiber,27,10000.0,false,1549,Fiber,19905.0,2869391-1
455797,970167,WALNUT SPRINGS ISD,141131,176,EDLINK12 Telecommunications Network,Fiber,No Consultant,No Consultant,TX,Fiber,1,40.0,false,199,Fiber,37488.0,2865705-1
455831,969189,COLDSPRING-OAKHURST CISD,141242,1095,"Education Service Center, Region Vi",Fiber,No Consultant,No Consultant,TX,Fiber,29,5.0,false,1629,Other / Uncategorized,9279.6,2864577-1
455832,969706,MEDINA ISD,141490,159,Hill Country Telecommunications LLC,Fiber,No Consultant,No Consultant,TX,Fiber,1,50.0,false,266,Fiber,23922.0,2864420-1
456003,968979,ALLEN ISD,140445,3316,"Time Warner Cable Information Services (Texas), LLC",Fiber,Cable / DSL,Brian Davidson,TX,Fiber,22,1000.0,false,19894,Fiber,71500.0,2865046-1
456021,969296,EAGLE PASS ISD,141773,11938,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,24,100.0,false,15094,Fiber,5418.24,2865076-1
456025,969594,LA VILLA ISD,141655,578,"Time Warner Cable Information Services (Texas), LLC",Fiber,Fiber,ROY LANIER,TX,Insufficient data,9,100.0,false,652,Other / Uncategorized,78300.0,2869676-1
456027,969980,SAN ELIZARIO ISD,142105,3842,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,10,10000.0,false,4158,Fiber,22752.0,2869572-1
456038,969130,CAMERON ISD,141049,1200,"Education Service Center, Region Vi",Fiber,No Consultant,No Consultant,TX,Fiber,3,150.0,false,1620,Other / Uncategorized,10500.0,2867863-1
456040,970231,YOAKUM ISD,141458,1133,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,31,1000.0,false,1622,Fiber,6936.0,2867995-1
456092,970231,YOAKUM ISD,141458,1133,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,31,1.5,true,1622,Copper,2489.76,2868843-1
456325,969337,FALLS CITY ISD,141507,94,AT&T Corp.,Fiber,No Consultant,No Consultant,TX,,1,10.0,false,360,Other / Uncategorized,0,2860608-1
456394,969585,LA JOYA ISD,141653,27819,AT&T Corp.,Fiber,No Consultant,No Consultant,TX,Fiber,41,3000.0,false,29235,Fiber,123840.0,2869621-1
456519,970194,WESTPHALIA ISD,141114,35,EDLINK12 Telecommunications Network,Fiber,No Consultant,No Consultant,TX,Fiber,1,25.0,false,155,Fiber,20930.4,2867978-1
456540,969313,EDNA ISD,141437,966,"Infiniti Communications Technology, Inc.",Fiber,Fiber,LAURA RATLIFF,TX,Fiber,27,10000.0,false,1549,Fiber,69771.0,2867134-1
456659,969748,MORTON ISD,141951,383,Education Service Center Region 17,Other / Uncategorized,No Consultant,No Consultant,TX,Fiber,173,50.0,false,422,Other / Uncategorized,63900.0,2869369-1
456695,969296,EAGLE PASS ISD,141773,11938,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,24,1000.0,false,15094,Fiber,8158.26,2864999-1
456706,969189,COLDSPRING-OAKHURST CISD,141242,1095,Eastex Telephone Cooperative Inc.,Fiber,No Consultant,No Consultant,TX,Fiber,29,1000.0,false,1629,Fiber,9695.36,2865254-1
456918,970231,YOAKUM ISD,141458,1133,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,31,1000.0,false,1622,Fiber,5194.0,2868412-1
456966,969585,LA JOYA ISD,141653,27819,"SmartCom Telephone, LLC",Fiber,No Consultant,No Consultant,TX,Fiber,41,1000.0,false,29235,Fiber,6708.0,2869624-1
456970,969627,LIBERTY ISD,141350,1260,Comcast Business Communications,Fiber,No Consultant,No Consultant,TX,Fiber,2,1000.0,false,2122,Fiber,52664.0,2866502-1
457281,969353,FORESTBURG ISD,140923,82,"AirCanopy Internet Services, Inc.",Fixed Wireless,No Consultant,No Consultant,TX,,25,50.0,false,193,Fixed Wireless,12000.0,2868905-1
457318,969700,MCKINNEY ISD,140471,7235,TelePacific Communications Co,Fiber,Fiber,JOHN MCDANIEL,TX,Fiber,3,2000.0,false,24443,Fiber,88000.0,2849196-1
457716,969103,BRUCEVILLE-EDDY ISD,141053,418,AT&T Corp.,Fiber,No Consultant,No Consultant,TX,Fiber,1,50.0,false,789,Fiber,13053.0,2863332-1
457735,970164,WALLER ISD,141303,3729,Southwestern Bell Telephone Company,Fiber,Fiber,KEVIN WITTE,TX,Fiber,4,1000.0,false,5721,Fiber,9960.0,2749812-1
457846,969453,HARLINGEN CISD,141649,14433,Southwestern Bell Telephone Company,Fiber,No Consultant,No Consultant,TX,Fiber,140,1000.0,false,18509,Fiber,3907.317073170732,2865279-1
457863,968966,ABILENE ISD,142041,11230,AT&T Corp.,Fiber,Fiber,Sara Crow,TX,Fiber,39,1000.0,false,17152,Fiber,36933.0,2868995-1
458685,975627,RADFORD CITY PBLC SCHS,228641,620,LUMOS Networks Inc,Fiber,Fiber,Greg Weisiger,VA,Fiber,4,150.0,false,1570,Fiber,25620.0,2758861-1
458735,975655,TAZEWELL CO PBLC SCHS,126648,3286,Verizon Virginia LLC,Fiber,Fiber,Greg Weisiger,VA,Fiber,13,10.0,false,6464,Fiber,15600.0,2763370-1
458736,975629,RAPPAHANNOCK CO PBLC SCHS,126468,311,Comcast Business Communications,Fiber,Fiber,Greg Weisiger,VA,Cable / DSL,3,50.0,false,916,Cable / DSL,1812.0,2777221-1
458764,975632,RICHMOND CO PBLC SCHS,126452,611,"Gans Communications, LP",Cable / DSL,Fiber,Greg Weisiger,VA,Fiber,3,200.0,false,1171,Fiber,38400.0,2774403-1
458830,975639,SALEM CITY PBLC SCHS,126590,1225,Comcast Business Communications,Fiber,Fiber,Greg Weisiger,VA,Fiber,8,200.0,false,3850,Cable / DSL,2400.0,2774317-1
458831,975639,SALEM CITY PBLC SCHS,126590,1225,LUMOS Networks Inc,Fiber,Fiber,Greg Weisiger,VA,Fiber,8,200.0,false,3850,Fiber,43200.0,2774338-1
458859,975569,HOPEWELL CITY PBLC SCHS,126554,2864,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,17,1000.0,false,4208,Fiber,15000.0,2818691-2
458912,975501,BEDFORD CO PBLC SCHS,126634,3789,"Conterra Ultra Broadband, LLC",Fiber,Fiber,Greg Weisiger,VA,Fiber,37,300.0,false,10513,Fiber,77300.0,2806600-4
458917,975501,BEDFORD CO PBLC SCHS,126634,3789,"Shentel Communications, LLC",Fiber,Fiber,Greg Weisiger,VA,Fiber,37,1000.0,false,10513,Fiber,17700.0,2806689-1
458920,975599,NELSON CO PBLC SCHS,126480,985,"Shentel Communications, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,3,1000.0,false,1992,Fiber,70259.52,2807577-1
458980,975550,FREDERICKSBURG CITY PBLC SCHS,126439,1745,"Allied Telecom Group, LLC",Fiber,Fiber,Greg Weisiger,VA,Fiber,5,1000.0,false,3359,Fiber,43000.0,2813751-1
458996,975550,FREDERICKSBURG CITY PBLC SCHS,126439,1745,"Cox Communications, Inc.",Fiber,Fiber,Greg Weisiger,VA,Fiber,5,15.0,false,3359,Fiber,1800.0,2812453-1
459034,975569,HOPEWELL CITY PBLC SCHS,126554,2864,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,17,100.0,false,4208,Fiber,9000.0,2818691-1
459047,975573,KING WILLIAM CO PBLC SCHS,126498,786,Verizon Business Global LLC,Copper,No Consultant,No Consultant,VA,Fiber,7,100.0,false,2217,Fiber,52200.0,2843224-2
459215,975467,ALBEMARLE CO PBLC SCHS,126474,3581,CenturyLink Central Telephone Co. of Virginia (FKA Embarq),Fiber,No Consultant,No Consultant,VA,Fiber,30,1000.0,false,13263,Fiber,4320.0,2825128-1
459216,975467,ALBEMARLE CO PBLC SCHS,126474,3581,CenturyLink Central Telephone Co. of Virginia (FKA Embarq),Fiber,No Consultant,No Consultant,VA,Fiber,30,3000.0,false,13263,Fiber,12960.0,2825128-2
459217,975467,ALBEMARLE CO PBLC SCHS,126474,3581,CenturyLink Central Telephone Co. of Virginia (FKA Embarq),Fiber,No Consultant,No Consultant,VA,Fiber,30,10000.0,false,13263,Fiber,43200.0,2825128-3
459218,975467,ALBEMARLE CO PBLC SCHS,126474,3581,CenturyLink Central Telephone Co. of Virginia (FKA Embarq),Fiber,No Consultant,No Consultant,VA,Fiber,30,1000.0,false,13263,Fiber,48744.0,2825132-1
459298,975573,KING WILLIAM CO PBLC SCHS,126498,786,Bowling Green Electronics,Other / Uncategorized,No Consultant,No Consultant,VA,Fiber,7,100.0,false,2217,Fixed Wireless,2700.0,2843242-1
459319,975631,RICHMOND CITY PBLC SCHS,126510,17330,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,46,1000.0,false,23649,Fiber,368881.14,2829724-2
459348,975631,RICHMOND CITY PBLC SCHS,126510,17330,"Windstream Communications, LLC",Fiber,No Consultant,No Consultant,VA,Fiber,46,1000.0,false,23649,Fiber,15268.12,2829724-1
459416,975614,PATRICK CO PBLC SCHS,126591,1451,"CenturyLink United Telephone-Southeast, Inc. (FKA Embarq)",Fiber,No Consultant,No Consultant,VA,Fiber,14,10000.0,false,2645,Fiber,60000.0,2840583-9
459432,975646,SPOTSYLVANIA CO PBLC SCHS,126449,8167,Comcast Business Communications,Fiber,No Consultant,No Consultant,VA,Fiber,1,1000.0,false,23768,Fiber,10296.0,2842070-1
