"esh_id","service_provider_2015","bandwidth_in_mbps_2015","contract_end_date_2015","purpose_2015","percent_bw_2015","total_monthly_cost_2015","predominant_sp_2015","exclude_from_analysis"
901519,"AT&T",50,"2016-06-30","Internet",0.33,54.95,FALSE,FALSE
901520,"Comcast",2100,"2017-06-30","Internet",1,14440,TRUE,FALSE
901522,"Cogent",100,"2017-06-30","Internet",0.97,1507,TRUE,FALSE
901522,"AT&T",3,"2017-06-30","Internet",0.03,349.78,FALSE,FALSE
901523,"Illinois Century",1000,"2016-06-30","Internet",1,4500,TRUE,FALSE
901524,"Comcast",4000,"2018-06-30","Internet",0.8,5300,TRUE,FALSE
901524,"AT&T",1020,"2016-06-30","Internet",0.2,11695.64,FALSE,FALSE
901525,"MCC Telephony",20,"2017-06-30","Internet",1,1700,TRUE,FALSE
901526,"AT&T",350,"2016-06-30","Internet",1,4572.53,TRUE,FALSE
901528,"Frontier",100,"2017-06-30","Internet",1,2700,TRUE,FALSE
901530,"AT&T",80,"2017-06-30","Internet",1,2000,TRUE,FALSE
901533,"Illinois Century",50,"2016-06-30","Internet",0.83,450,TRUE,FALSE
901533,"IL Consolidated",10,"2019-06-30","Internet",0.17,490,FALSE,FALSE
901534,"NewWave Communications",1000,"2016-06-30","Internet",0.68,500,TRUE,FALSE
901534,"Metro Comm",400,"2020-06-30","Upstream",0.27,2000,FALSE,FALSE
901534,"Illinois Century",80,"2016-06-30","Internet",0.05,636.33,FALSE,FALSE
901535,"Metro Comm",500,"2020-06-30","Internet, Upstream",1,2500,TRUE,FALSE
901538,"Citizens Tel",30,"2020-02-04","Internet",1,1000,TRUE,FALSE
901540,"Comcast",100,"2016-06-30","Internet",1,232.86,TRUE,FALSE
901541,"Comcast",75,"2016-06-30","Internet",0.98,162.85,TRUE,FALSE
901541,"Frontier",1.5,"2016-06-30","Internet",0.02,390.72,FALSE,FALSE
901542,"Adams NetWorks Inc",45,"2018-06-30","Internet",1,2000,TRUE,FALSE
901543,"Illinois Fiber",1000,"2018-06-30","Upstream",1,600,TRUE,FALSE
901545,"Comcast",100,"2016-06-30","Internet",0.5,210.35,FALSE,FALSE
901545,"iTV-3, Inc.",100,"2016-06-30","Internet",0.5,1199.95,FALSE,FALSE
901546,"Comcast",100,"2016-06-30","Internet",0.4,398.4,FALSE,FALSE
901546,"iTV-3, Inc.",100,"2016-06-30","Internet",0.4,399.95,FALSE,FALSE
901546,"Illimois Central",50,"2016-06-30","Internet",0.2,221.24,FALSE,FALSE
901548,"Comcast",150,"2016-06-30","Internet",1,274.9,TRUE,FALSE
901549,"Winstream",1000,"2020-04-13","Internet",1,8050,TRUE,FALSE
901550,"Access2Go, Inc.",100,"2016-06-30","Internet",1,950,TRUE,FALSE
901551,"Comcast",1000,"2018-06-30","Internet",1,1761.09,TRUE,FALSE
901553,"Illinois Fiber",100,"2019-06-30","Upstream",1,600,TRUE,FALSE
901554,"Cass Cable TV, Inc.",40,"2016-06-30","Internet",1,975,TRUE,FALSE
901555,"Telecomm Mgmt",40,"2016-06-30","Internet",0.87,950,TRUE,FALSE
901555,"Frontier",6,"2016-06-30","Internet",0.13,1724.36,FALSE,FALSE
901556,"Delta Comm",10,"2016-06-28","Internet",1,200,TRUE,FALSE
901558,"Delta Comm",50,"2016-06-30","Internet",1,500,TRUE,FALSE
901559,"Adams NetWorks Inc",100,"2018-06-30","Internet",1,2500,TRUE,FALSE
901561,"Comcast",1000,"2019-06-30","Internet",0.98,9428.27142857143,TRUE,FALSE
901561,"AT&T",20,"2017-02-14","Internet",0.02,335.24,FALSE,FALSE
901562,"Access2Go, Inc.",100,"2016-06-30","Internet",0.91,2850,TRUE,FALSE
901562,"Comcast",10,"2016-06-30","Internet",0.09,333,FALSE,FALSE
901565,"Cass Cable TV, Inc.",100,"2016-06-30","Internet",0.77,1265,TRUE,FALSE
901565,"Frontier",26,"2016-06-30","Internet",0.2,2703.59,FALSE,FALSE
901565,"AT&T",4.5,"2016-06-30","Internet",0.03,193.05,FALSE,FALSE
901566,"Access2Go, Inc.",200,"2016-06-30","Internet",1,4000,TRUE,FALSE
901567,"Comcast",90,"2017-06-30","Internet",1,2995,TRUE,FALSE
901570,"CIRBN LLC",650,"2016-06-30","Internet",1,450,TRUE,FALSE
901572,"CIRBN LLC",80,"2016-06-30","Internet",1,195.52,TRUE,FALSE
901574,"Net56, Inc",1500,"2016-06-30","Internet",1,15000,TRUE,FALSE
901575,"Harrisonville",50,"2016-06-30","Internet",1,69.95,TRUE,FALSE
901576,"Comcast",50,"2019-06-30","Internet",0.97,1593,TRUE,FALSE
901576,"AT&T",1.5,"2017-06-30","Upstream",0.03,234.41,FALSE,FALSE
901577,"Charter",30,"2016-06-30","Internet",1,3548.68,TRUE,FALSE
901579,"Comcast",100,"2016-06-30","Internet",0.5,290.98,FALSE,FALSE
901579,"I.V.Net, LLP",100,"2018-06-30","Internet",0.5,358.4,FALSE,FALSE
901580,"Comcast",50,"2016-06-30","Internet",1,179.9,TRUE,FALSE
901581,"Frontier",200,"2016-06-30","Internet",1,1650,TRUE,FALSE
901584,"Sierra Tel",1000,"2019-06-30","Internet",1,3523,TRUE,FALSE
901588,"Comcast",300,"2018-06-30","Internet",0.86,1536.82,TRUE,FALSE
901588,"AT&T",50,"2017-03-19","Upstream",0.14,1058.11,FALSE,FALSE
901589,"Winstream",1000,"2018-06-30","Internet",0.67,3621,TRUE,FALSE
901589,"Comcast",500,"2015-09-30","Internet",0.33,2054.01,FALSE,FALSE
901590,"AT&T",4.5,"2016-06-30","Internet",1,801.73,TRUE,FALSE
901591,"Telecomm Mgmt",50,"2020-06-30","Internet",1,1500,TRUE,FALSE
901592,"Illimois Central",50,"2016-06-30","Upstream",1,112.5,TRUE,FALSE
901594,"Illinois Century",50,"2016-06-30","Internet",1,450,TRUE,FALSE
901595,"Comcast",1450,"2016-03-16","Internet",0.99,3774.5,TRUE,FALSE
901595,"AT&T",20,"2016-06-30","Internet",0.01,1825.65,FALSE,FALSE
901596,"Harrisonville",200,"2016-06-30","Internet",1,1047,TRUE,FALSE
901597,"AT&T",100,"2017-06-30","Internet",1,1600.4,TRUE,FALSE
901599,"AT&T",50,"2016-06-30","Upstream",1,1300,TRUE,FALSE
901601,"AT&T",100,"2016-06-30","Internet",1,900,TRUE,FALSE
901603,"Comcast",500,"2018-06-30","Internet",1,3305.59,TRUE,FALSE
901604,"Comcast",515,"2016-06-30","Internet, Upstream",0.96,10222.39,TRUE,FALSE
901604,"AT&T",20,"2016-06-30","Upstream",0.04,907.34,FALSE,FALSE
901605,"AT&T",18,"2016-06-30","Internet",1,935.26,TRUE,FALSE
901606,"Unite Private",1000,"2021-06-30","Internet",0.95,1125,TRUE,FALSE
901606,"Comcast",50,"2016-06-30","Internet",0.05,250,FALSE,FALSE
901607,"Comcast",75,"2016-06-30","Internet",0.98,142.9,TRUE,FALSE
901607,"AT&T",1.5,"2016-06-30","Internet",0.02,216.32,FALSE,FALSE
901610,"Mediacom",105,"2016-06-30","Internet",1,359.95,TRUE,FALSE
901611,"Northern Illinois",100,"2018-06-30","Internet",1,550,TRUE,FALSE
901612,"Comcast",1000,"2019-06-30","Internet",1,3800,TRUE,FALSE
901612,"AT&T",3,"2016-06-30","Internet",0,464.83,FALSE,FALSE
901613,"AT&T",250,"2018-06-30","Upstream",0.62,600,TRUE,FALSE
901613,"Comcast",150,"2016-06-30","Internet",0.38,135,FALSE,FALSE
901614,"AT&T",50,"2016-06-30","Upstream",1,394,TRUE,FALSE
901616,"Mediacom",105,"2016-06-30","Internet",1,319.9,TRUE,FALSE
901618,"Illimois Central",100,"2016-06-30","Upstream",1,125,TRUE,FALSE
901619,"Illinois Century",50,"2016-06-30","Internet",1,573.33,TRUE,FALSE
901620,"Rochelle. Net",100,"2016-06-30","Internet",1,1250,TRUE,FALSE
901622,"Comcast",500,"2017-03-25","Internet",1,3060,TRUE,FALSE
901624,"Essex Telecom",100,"2018-03-10","Internet",1,1000,TRUE,FALSE
901626,"MCC Telephony",135,"2017-06-30","Internet",0.98,505.8,TRUE,FALSE
901626,"AT&T",3,"2017-06-30","Upstream",0.02,551.34,FALSE,FALSE
901627,"Comcast",50,"2016-06-30","Internet",1,250,TRUE,FALSE
901628,"Comcast",1400,"2016-06-30","Internet",1,5809.8,TRUE,FALSE
901629,"Charter",200,"2016-06-30","Internet",1,475,TRUE,FALSE
901630,"Delta Comm",50,"2016-06-30","Internet",0.92,620.04,TRUE,FALSE
901630,"AT&T",4.5,"2016-06-30","Internet",0.08,745.95,FALSE,FALSE
901631,"AT&T",20,"2017-06-30","Upstream",1,939.1,TRUE,FALSE
901633,"AT&T",100,"2018-06-30","Upstream",0.5,460,FALSE,FALSE
901633,"Illinois Century",100,"2016-06-30","Internet",0.5,600,FALSE,FALSE
901634,"Comcast",1000,"2018-06-30","Internet",0.91,7800,TRUE,FALSE
901634,"AT&T",100,"2016-06-30","Internet",0.09,1347.71,FALSE,FALSE
901636,"New Wave Network LLC",1.5,"2016-06-30","Internet",1,139.99,TRUE,FALSE
901637,"Comcast",600,"2016-06-30","Internet",1,7607.85,TRUE,FALSE
901638,"Charter",300,"2019-06-30","Internet",1,1997,TRUE,FALSE
901639,"Clearsky Systems",20,"2016-06-30","Internet",1,500,TRUE,FALSE
901640,"Lightspeed Telecomm",50,"2016-06-30","Internet",1,500,TRUE,FALSE
901642,"Charter",200,"2016-06-30","Internet",0.8,215,TRUE,FALSE
901642,"Lightspeed Telecomm",50,"2016-06-30","Internet",0.2,500,FALSE,FALSE
901643,"Comcast",100,"2017-06-28","Internet",1,3212,TRUE,FALSE
901644,"Lightspeed Telecomm",200,"2020-07-31","Internet",1,800,TRUE,FALSE
901645,"Comcast",110,"2016-06-30","Internet",1,2334.95,TRUE,FALSE
901648,"Comcast",150,"2017-06-30","Internet",1,282,TRUE,FALSE
901649,"Comcast",200,"2017-06-30","Internet",1,9975,TRUE,FALSE
901650,"Illinois Fiber",100,"2016-06-30","Internet",1,600,TRUE,FALSE
901651,"Cogent",250,"2017-06-30","Internet",1,2925,TRUE,FALSE
901652,"Charter",20,"2016-06-30","Internet",1,250,TRUE,FALSE
901654,"Illinois Fiber",150,"2016-06-30","Upstream",1,600,TRUE,FALSE
901655,"Telecomm Mgmt",50,"2016-06-30","Internet",1,350.08,TRUE,FALSE
901660,"Charter",200,"2016-06-30","Internet",1,125,TRUE,FALSE
901661,"Essex Telecom",30,"2020-06-30","Internet",0.91,899,TRUE,FALSE
901661,"AT&T",1.5,"2016-06-30","Internet",0.05,83.88,FALSE,FALSE
901661,"Illinois Century",1.5,"2016-06-30","Internet",0.05,76,FALSE,FALSE
901662,"AT&T",3,"2018-06-30","Internet",1,1063.55,TRUE,FALSE
901663,"Charter",100,"2020-06-30","Internet",1,1280,TRUE,FALSE
901664,"Mediacom",200,"2016-06-30","Internet",1,5500,TRUE,FALSE
901665,"Net56, Inc",250,"2018-06-30","Internet",0.96,1837,TRUE,FALSE
901665,"Comcast",10,"2016-06-30","Internet",0.04,59,FALSE,FALSE
901666,"Comcast",20,"2016-06-30","Internet",1,963,TRUE,FALSE
901667,"AT&T",100,"2016-06-30","Internet",1,1600.4,TRUE,FALSE
901668,"Northern Illinois",1000,"2016-06-28","Upstream",1,583,TRUE,FALSE
901670,"Adams NetWorks Inc",300,"2018-06-30","Internet",1,3000,TRUE,FALSE
901672,"MCC Telephony",100,"2020-06-30","Internet",1,700,TRUE,FALSE
901673,"Comcast",400,"2019-06-30","Internet",1,5805,TRUE,FALSE
901675,"Illimois Central",21,"2016-06-19","Upstream",1,0,TRUE,FALSE
901680,"Mid Century",50,"2016-06-30","Internet",1,594.95,TRUE,FALSE
901684,"Comcast",500,"2017-06-30","Internet",1,4140,TRUE,FALSE
901685,"Comcast",500,"2017-06-30","Internet",1,4140,TRUE,FALSE
901686,"Northern Illinois",1000,"2018-06-30","Internet",0.6,0,TRUE,FALSE
901686,"Comcast",500,"2019-06-30","Internet",0.3,3940,FALSE,FALSE
901686,"ISI Communications",175,"2016-06-30","Upstream",0.1,1601,FALSE,FALSE
901688,"MCC Telephony",90,"2016-06-30","Internet",1,830.7,TRUE,FALSE
901689,"AT&T",100,"2018-03-22","Upstream",1,1143,TRUE,FALSE
901692,"Illinois Century",100,"2016-06-30","Internet",1,850,TRUE,FALSE
901693,"Egyptian Tele Coop",20,"2016-06-30","Internet",1,195,TRUE,FALSE
901694,"Wisper ISP Inc.",20,"2016-06-30","Internet",1,165.96,TRUE,FALSE
901695,"Mediacom",100,"2017-06-30","Internet",1,2600,TRUE,FALSE
901696,"Madison Telephone",50,"2016-06-30","Internet",1,752.84,TRUE,FALSE
901697,"Egyptian Tele Coop",20,"2016-06-30","Internet",1,129,TRUE,FALSE
901699,"L.R. Communications",7,"2016-06-30","Internet",1,175,TRUE,FALSE
901701,"Consolidated Comm",10,"2016-06-30","Internet",1,938.55,TRUE,FALSE
901702,"AT&T",20,"2016-08-08","Upstream",1,939.34,TRUE,FALSE
901704,"Illinois Fiber",100,"2018-06-30","Upstream",1,1600,TRUE,FALSE
901705,"Illinois Century",100,"2016-06-30","Internet",0.5,600,FALSE,FALSE
901705,"Mediacom",100,"2018-06-30","Internet",0.5,1570,FALSE,FALSE
901709,"Delta Comm",50,"2020-01-23","Internet",1,500,TRUE,FALSE
901710,"Comcast",350,"2016-06-30","Internet",1,1469.4,TRUE,FALSE
901711,"Comcast",200,"2018-06-30","Internet",1,1515,TRUE,FALSE
901712,"Comcast",400,"2018-06-30","Internet",1,4166.22,TRUE,FALSE
901714,"Northern Illinois",200,"2018-06-30","Internet",1,2000,TRUE,FALSE
901715,"Mid Century",50,"2016-06-30","Internet",1,510,TRUE,FALSE
901716,"Comcast",25,"2018-06-30","Internet",1,627,TRUE,FALSE
901717,"Delta Comm",25,"2016-06-30","Internet",1,1000,TRUE,FALSE
901719,"Telecomm Mgmt",250,"2016-06-30","Upstream",1,1650,TRUE,FALSE
901720,"IL Consolidated",300,"2020-05-30","Internet",0.77,2950,TRUE,FALSE
901720,"Mediacom",90,"2018-06-30","Internet",0.23,3550,FALSE,FALSE
901721,"Gargoyle Tech",50,"2018-06-30","Internet",1,675,TRUE,FALSE
901722,"Comcast",16,"2016-06-30","Internet",1,74.496,TRUE,FALSE
901723,"Comcast",1000,"2019-06-30","Internet",1,6875,TRUE,FALSE
901725,"Cogent",500,"2017-06-30","Internet",0.92,4679,TRUE,FALSE
901725,"AT&T",45,"2017-06-30","Internet",0.08,1472.28,FALSE,FALSE
901726,"Illinois Century",200,"2016-06-30","Internet",1,1100,TRUE,FALSE
901727,"MCC Telephony",100,"2016-06-30","Internet",1,1900,TRUE,FALSE
901728,"Illinois Century",100,"2016-06-30","Internet",0.67,719.67,TRUE,FALSE
901728,"MCC Telephony",50,"2019-03-26","Internet",0.33,1050,FALSE,FALSE
901729,"Tonic Tele Co",50,"2016-06-30","Internet",1,385,TRUE,FALSE
901731,"Illimois Central",20,"2016-06-30","Upstream",1,147.55,TRUE,FALSE
901732,"Charter",50,"2019-07-31","Internet",1,1280,TRUE,FALSE
901733,"Mediacom",50,"2016-06-30","Internet",1,1700,TRUE,FALSE
901738,"AT&T",500,"2017-06-30","Internet",1,3198.75,TRUE,FALSE
901739,"Illinois Century",100,"2016-06-30","Internet",1,850,TRUE,FALSE
901740,"Delta Comm",100,"2020-06-30","Internet",1,750,TRUE,FALSE
901741,"Comcast",100,"2019-06-30","Internet",1,1750,TRUE,FALSE
901743,"Cogent",100,"2018-06-30","Internet",1,1325,TRUE,FALSE
901744,"MCC Telephony",75,"2018-06-30","Internet",1,1000,TRUE,FALSE
901745,"Delta Comm",50,"2016-06-30","Upstream",1,500,TRUE,FALSE
901746,"Illinois Century",500,"2016-06-30","Internet",1,2550,TRUE,FALSE
901748,"Harrisonville",100,"2016-06-30","Internet",1,625,TRUE,FALSE
901750,"AT&T",100,"2016-06-30","Upstream",1,1204.93,TRUE,FALSE
901752,"Delta Comm",50,"2020-06-30","Internet",1,500,TRUE,FALSE
901759,"Comcast",600,"2018-06-30","Internet",0.92,2723.37,TRUE,FALSE
901759,"Illinois Century",50,"2016-06-30","Internet",0.08,46.29,FALSE,FALSE
901760,"ENA Services, LLC",200,"2018-06-30","Internet",1,6300,TRUE,FALSE
901770,"AT&T",250,"2017-06-30","Internet",1,3630.25,TRUE,FALSE
901772,"Illinois Fiber",1000,"2017-06-30","Upstream",1,600,TRUE,FALSE
901774,"Comcast",27,"2016-06-30","Internet",0.57,119.9,TRUE,FALSE
901774,"AT&T",20,"2018-06-30","Upstream",0.43,676.5,FALSE,FALSE
901778,"Charter",80,"2016-06-30","Internet",0.98,175.99,TRUE,FALSE
901778,"AT&T",1.5,"2016-06-30","Internet",0.02,143.17,FALSE,FALSE
901780,"Illinois Fiber",1000,"2016-06-30","Upstream",1,600,TRUE,FALSE
901783,"Comcast",2000,"2019-06-30","Internet",1,6862.44,TRUE,FALSE
901786,"Adams NetWorks Inc",17,"2018-06-30","Internet",1,1000,TRUE,FALSE
901790,"Metamora Tele",200,"2016-06-30","Internet",0.91,2620.92,TRUE,FALSE
901790,"Illimois Central",20,"2016-06-30","Internet",0.09,0,FALSE,FALSE
901792,"Comcast",200,"2020-06-30","Internet",0.5,2077.6,FALSE,FALSE
901792,"Illimois Central",200,"2016-06-30","Upstream",0.5,162.35,FALSE,FALSE
901799,"Harrisonville",250,"2016-06-30","Internet",1,4280.26,TRUE,FALSE
901801,"Comcast",1044,"2016-06-30","Internet",1,5794.41,TRUE,FALSE
901802,"ENA Services, LLC",100,"2018-06-30","Internet",1,1900,TRUE,FALSE
901803,"AT&T",1070,"2016-06-30","Internet",0.68,7693.4,TRUE,FALSE
901803,"Cogent",500,"2017-06-30","Internet",0.32,3957,FALSE,FALSE
901805,"Royell Comm",50,"2016-06-30","Internet",1,1000,TRUE,FALSE
901807,"Delta Comm",100,"2016-06-30","Internet",1,750,TRUE,FALSE
901809,"AT&T",1.5,"2016-06-30","Internet",1,135.67,TRUE,FALSE
901812,"Net56, Inc",1000,"2019-06-30","Internet",1,4000,TRUE,FALSE
901814,"Comcast",1000,"2018-06-30","Internet",1,5200.19,TRUE,FALSE
901816,"Delta Comm",200,"2020-06-30","Internet",1,1000,TRUE,FALSE
901819,"Comcast",100,"2016-06-30","Internet",1,199.95,TRUE,FALSE
901823,"Comcast",300,"2018-06-30","Internet",1,5498.32,TRUE,FALSE
901826,"Winstream",100,"2016-06-30","Internet",1,950,TRUE,FALSE
901829,"Charter",25,"2017-01-20","Internet",1,450,TRUE,FALSE
901831,"Comcast",150,"2016-06-30","Internet",0.98,1924.16,TRUE,FALSE
901831,"AT&T",3,"2016-06-30","Internet",0.02,1237.68,FALSE,FALSE
901835,"Illinois Century",200,"2016-06-30","Internet",0.67,1100,TRUE,FALSE
901835,"AT&T",100,"2018-06-30","Internet",0.33,4512.68,FALSE,FALSE
901837,"Geneseo",50,"2016-06-30","Internet",1,895,TRUE,FALSE
901839,"AT&T",1000,"2018-06-28","Internet",1,7393,TRUE,FALSE
901842,"Net56, Inc",500,"2016-06-30","Internet",1,27000,TRUE,FALSE
901844,"Telecomm Mgmt",100,"2018-06-30","Internet",1,399.98,TRUE,FALSE
901846,"Illinois Century",50,"2016-06-30","Internet",1,286.33,TRUE,FALSE
901848,"Illinois Fiber",4000,"2018-01-09","Upstream",0.95,1200,TRUE,FALSE
901848,"Comcast",200,"2016-06-30","Internet",0.05,7782.47,FALSE,FALSE
901849,"ENA Services, LLC",60,"2018-06-30","Internet",1,3300,TRUE,FALSE
901850,"Mid Century",100,"2017-06-30","Internet",1,1025,TRUE,FALSE
901853,"Greene County",100,"2016-06-30","Internet",1,875,TRUE,FALSE
901855,"Charter",100,"2016-06-30","Internet",1,166.39,TRUE,FALSE
901860,"Comcast",1000,"2017-06-30","Internet",1,5078.87,TRUE,FALSE
901862,"Comcast",100,"2018-06-30","Internet",1,8250,TRUE,FALSE
901864,"Il Rural Electric",38,"2016-06-30","Internet",1,459.95,TRUE,FALSE
901866,"IL Consolidated",40,"2016-06-30","Internet",1,750,TRUE,FALSE
901870,"Net56, Inc",250,"2018-06-30","Internet",1,1725,TRUE,FALSE
901872,"Illinois Fiber",500,"2019-06-30","Internet",0.83,1575,TRUE,FALSE
901872,"Northern Illinois",100,"2018-06-30","Internet",0.17,400,FALSE,FALSE
901875,"AT&T",100,"2016-06-30","Internet",0.5,731.58,FALSE,FALSE
901875,"Comcast",100,"2016-06-30","Internet",0.5,2210.38,FALSE,FALSE
901878,"Comcast",100,"2016-06-30","Internet",1,414.85,TRUE,FALSE
901880,"Delta Comm",150,"2020-06-30","Internet",1,1250,TRUE,FALSE
901884,"Delta Comm",100,"2021-06-30","Internet",0.83,750,TRUE,FALSE
901884,"Frontier",20,"2016-03-13","Upstream",0.17,1520.81,FALSE,FALSE
901886,"Comcast",900,"2016-06-30","Internet",1,5263.2,TRUE,FALSE
901889,"Charter",150,"2016-06-30","Internet",1,609.98,TRUE,FALSE
901892,"AT&T",100,"2018-02-21","Internet",1,1951.84,TRUE,FALSE
901895,"Delta Comm",400,"2020-07-01","Internet",1,1500,TRUE,FALSE
901900,"Comcast",1000,"2016-11-17","Internet",1,3626.05,TRUE,FALSE
901902,"Comcast",400,"2018-06-30","Internet",1,3277.20666666667,TRUE,FALSE
901904,"MCC Telephony",1000,"2016-06-30","Internet",1,4732.77,TRUE,FALSE
901909,"Comcast",640,"2016-06-30","Internet",1,5563.18,TRUE,FALSE
901911,"Comcast",500,"2017-06-30","Internet",1,4061.92,TRUE,FALSE
901913,"Cass Cable TV, Inc.",100,"2016-06-30","Internet",1,800,TRUE,FALSE
901926,"ENA Services, LLC",120,"2018-06-30","Internet",1,6945,TRUE,FALSE
901930,"ENA Services, LLC",2000,"2018-06-30","Internet",1,24000,TRUE,FALSE
901936,"ENA Services, LLC",600,"2018-06-30","Internet",1,7725,TRUE,FALSE
901950,"RTC Comm",100,"2016-06-30","Internet",1,599,TRUE,FALSE
901951,"ENA Services, LLC",300,"2018-06-30","Internet",0.75,10970,TRUE,FALSE
901951,"Comcast",100,"2016-06-30","Internet",0.25,202.9,FALSE,FALSE
901952,"Comcast",400,"2017-01-16","Internet",0.67,400,TRUE,FALSE
901952,"ENA Services, LLC",200,"2018-06-30","Internet",0.33,4970,FALSE,FALSE
901953,"ENA Services, LLC",1000,"2018-06-30","Internet",1,10450,TRUE,FALSE
901954,"ENA Services, LLC",75,"2018-06-30","Internet",0.9,5840,TRUE,FALSE
901954,"Red River",8,"2016-06-30","Internet",0.1,107.69,FALSE,FALSE
901955,"ENA Services, LLC",400,"2018-06-30","Internet",0.67,4125,TRUE,FALSE
901955,"Comcast",200,"2017-06-30","Internet",0.33,1772.5,FALSE,FALSE
901956,"ENA Services, LLC",1000,"2018-06-30","Internet",1,20050,TRUE,FALSE
901957,"ENA Services, LLC",500,"2018-06-30","Internet",1,4750,TRUE,FALSE
901958,"ENA Services, LLC",1000,"2018-06-30","Internet",1,7500,TRUE,FALSE
901959,"ENA Services, LLC",300,"2018-06-30","Internet",1,6800,TRUE,FALSE
901960,"ENA Services, LLC",300,"2018-06-30","Internet",1,8650,TRUE,FALSE
901961,"ENA Services, LLC",200,"2018-06-30","Internet",1,7500,TRUE,FALSE
901962,"Smithville",2000,"2016-06-30","Internet",1,20090,TRUE,FALSE
901963,"ENA Services, LLC",150,"2018-06-30","Internet",0.94,5095,TRUE,FALSE
901963,"Comcast",10,"2016-06-30","Internet",0.06,78.79,FALSE,FALSE
901964,"ENA Services, LLC",100,"2018-06-30","Internet",1,6285,TRUE,FALSE
901965,"Craigville Tele",550,"2016-06-30","Internet",0.96,4200,TRUE,FALSE
901965,"ENA Services, LLC",20,"2018-06-30","Internet",0.04,1450,FALSE,FALSE
901966,"NW IN Tele Co",250,"2018-07-01","Internet",0.71,970,TRUE,FALSE
901966,"ENA Services, LLC",100,"2018-06-30","Internet",0.29,1850,FALSE,FALSE
901967,"ENA Services, LLC",500,"2018-06-30","Internet",1,12880,TRUE,FALSE
901968,"ENA Services, LLC",100,"2018-06-30","Internet",0.5,3250,FALSE,FALSE
901968,"Fourway Computer",100,"2019-06-30","Internet",0.5,1990,FALSE,FALSE
901969,"ENA Services, LLC",500,"2018-06-30","Internet",0.77,7420,TRUE,FALSE
901969,"BG Networking, LLC",150,"2018-06-30","Internet",0.23,4250,FALSE,FALSE
901970,"HRS Internet LLC",100,"2016-06-30","Internet",1,3686.45,TRUE,FALSE
901971,"ENA Services, LLC",200,"2018-06-30","Internet",1,9300,TRUE,FALSE
901973,"ENA Services, LLC",50,"2018-06-30","Internet",1,4760,TRUE,FALSE
901975,"ENA Services, LLC",50,"2018-06-30","Internet",1,3000,TRUE,FALSE
901977,"ENA Services, LLC",25,"2018-06-30","Internet",1,2540,TRUE,FALSE
901978,"ENA Services, LLC",500,"2018-06-30","Internet",1,8000,TRUE,FALSE
901979,"ENA Services, LLC",100,"2018-06-30","Internet",1,7345,TRUE,FALSE
901981,"ENA Services, LLC",1000,"2018-06-30","Internet",0.5,7500,FALSE,FALSE
901981,"HRS Internet LLC",1000,"2016-06-30","Internet",0.5,6000,FALSE,FALSE
901983,"ENA Services, LLC",200,"2018-06-30","Internet",1,6600,TRUE,FALSE
901984,"Auburn Electric Dept",400,"2016-06-30","Internet",0.67,6058.95,TRUE,FALSE
901984,"Mediacom",200,"2020-06-30","Internet",0.33,1120,FALSE,FALSE
901985,"ENA Services, LLC",200,"2018-06-30","Internet",1,7000,TRUE,FALSE
901986,"ENA Services, LLC",125,"2018-07-01","Internet",1,5700,TRUE,FALSE
901987,"ENA Services, LLC",400,"2018-06-30","Internet",1,16740,TRUE,FALSE
901988,"ENA Services, LLC",1000,"2018-06-30","Internet",1,9850,TRUE,FALSE
901989,"ENA Services, LLC",150,"2018-06-30","Internet",1,7640,TRUE,FALSE
901990,"ENA Services, LLC",150,"2018-06-30","Internet",1,5085,TRUE,FALSE
901991,"ENA Services, LLC",300,"2018-06-30","Internet",1,9500,TRUE,FALSE
901992,"Wintek Corporation",200,"2018-06-30","Internet",1,2300,TRUE,FALSE
901993,"ENA Services, LLC",400,"2018-06-30","Internet",1,13470,TRUE,FALSE
901994,"ENA Services, LLC",200,"2018-06-30","Internet",1,6500,TRUE,FALSE
901996,"ENA Services, LLC",500,"2018-06-30","Internet",1,8500,TRUE,FALSE
901997,"ENA Services, LLC",300,"2018-06-30","Internet",1,10785,TRUE,FALSE
901999,"ENA Services, LLC",200,"2018-06-30","Internet",0.5,6440,FALSE,FALSE
901999,"Telecomm Mgmt",200,"2018-06-30","Internet",0.5,700,FALSE,FALSE
902000,"ENA Services, LLC",150,"2018-06-30","Internet",1,8945,TRUE,FALSE
