trigram,count
"('service', 'providers', 'review')",3
"('products', 'services', 'given')",3
"('phone', 'number', '314')",3
"('spin', '143046663', 'competitive')",3
"('840', '00', '21')",3
"('given', 'evaluation', 'factor')",3
"('frn', 'changed', 'reference')",3
"('month', 'mtm', 'contractual')",3
"('request', 'cell', 'data')",3
"('services', 'therefore', 'frn')",3
"('request', 'cellular', 'data')",3
"('group', 'llc', 'cost')",3
"('product', 'service', 'caller')",3
"('8', '24', '2016')",3
"('documentation', 'mr3', 'frn')",3
"('services', 'apparent', 'selection')",3
"('services', 'agree', 'documentation')",3
"('process', 'fcc', 'rules')",3
"('80', '60', 'agree')",3
"('determine', 'adherence', 'competitive')",3
"('detailed', 'vendor', 'documentation')",3
"('referenced', 'form', '470')",3
"('1', '6', 'agree')",3
"('lit', 'fiber', 'service')",3
"('vendor', 'selection', 'worksheets')",3
"('line', 'per', 'month')",3
"('service', 'vendor', 'documentation')",3
"('vendor', 'documentation', 'supporting')",3
"('amp', 'corporation', 'frn')",3
"('1', '4', 'agree')",3
"('provide', 'copy', 'cox')",3
"('bidding', 'requirements', 'court')",3
"('rules', 'requirements', 'cost')",3
"('phase', 'conduct', 'independent')",3
"('remove', 'bens', '17008114')",3
"('provider', '143025240', 'amp')",3
"('inside', 'wire', 'maintenance')",3
"('dr1', 'funding', 'requests')",3
"('support', 'funding', 'request')",3
"('bidding', 'process', 'used')",3
"('multi', 'tier', 'vendor')",3
"('mr1', 'frn', 'changed')",3
"('24', '2016', 'application')",3
"('bidding', 'requirements', 'required')",3
"('fcc', 'rules', 'per')",3
"('bidding', 'requirements', 'result')",3
"('bidding', 'requirements', 'specifically')",3
"('maintenance', 'operations', 'listed')",3
"('bidding', 'rules', 'applicable')",3
"('data', 'services', 'service')",3
"('23', 'month', '164')",3
"('month', 'services', 'frn')",3
"('bids', 'determine', 'entity')",3
"('fcc', 'rules', 'since')",3
"('04', '04', '2016')",3
"('funding', 'requests', 'number')",3
"('data', 'vendor', 'documentation')",3
"('rules', 'since', 'meet')",3
"('phase', 'discount', 'percentage')",3
"('bid', 'tabulation', 'analysis')",3
"('recipients', 'service', '12')",3
"('school', 'district', 'brevard')",3
"('item', 'isdn', 'pri')",3
"('modified', '1', '15')",3
"('indicated', 'products', 'services')",3
"('information', 'usac', 'modified')",3
"('provided', 'scored', 'vendor')",3
"('bens', '17008114', 'celerity')",3
"('type', 'frn', 'listed')",3
"('solution', 'therefore', 'frn')",3
"('1', '2017', 'agree')",3
"('fiber', 'review', 'applicant')",3
"('dr1', 'fiber', 'review')",3
"('bid', 'evaluation', 'long')",3
"('bid', 'evaluation', 'worksheet')",3
"('fiber', 'lit', 'date')",3
"('bid', 'pri', 'local')",3
"('bid', 'process', 'applicants')",3
"('date', '6', '30')",3
"('request', 'dr2', 'frn')",3
"('distance', 'services', 'provided')",3
"('network', 'equipment', 'therefore')",3
"('provider', '04', '04')",3
"('bids', 'received', 'frn')",3
"('fcc', 'rules', 'mr1')",3
"('modified', '27', '840')",3
"('messaging', 'ineligible', 'product')",3
"('router', 'equipment', 'fee')",3
"('supported', 'contract', 'force')",3
"('price', 'type', 'service')",3
"('failed', 'properly', 'evaluate')",3
"('21', 'parent', 'child')",3
"('campus', '17008117', 'celerity')",3
"('campus', 'agree', 'applicant')",3
"('campus', 'school', 'buses')",3
"('item', 'clarification', 'duplicative')",3
"('campus', 'usage', 'ineligible')",3
"('district', 'ruled', 'part')",3
"('failed', 'comply', 'federal')",3
"('fcc', 'rules', 'dr3')",3
"('missing', 'form', '470')",3
"('district', 'brevard', 'failed')",3
"('cannot', 'used', 'support')",3
"('factor', 'titled', 'products')",3
"('case', '5d15', '349')",3
"('21', '520', '00')",3
"('troika', 'charter', 'school')",3
"('district', 'court', 'appeal')",3
"('470', 'indicated', 'rfp')",3
"('rfp', 'issued', 'fcc')",3
"('celerity', 'achernar', 'charter')",3
"('ruled', 'part', 'case')",3
"('part', 'evaluation', 'factor')",3
"('rules', 'applicable', 'state')",3
"('provider', 'ec', 'acquisition')",3
"('1', 'line', '5')",3
"('12', 'recipients', 'service')",3
"('item', 'fiber', 'ethernet')",3
"('rules', 'per', 'fcc')",3
"('04', '2016', 'uploaded')",3
"('worksheets', 'provided', 'scored')",3
"('brevard', 'accept', 'administrative')",3
"('brevard', 'county', 'school')",3
"('brevard', 'failed', 'comply')",3
"('brevard’s', 'failure', 'comply')",3
"('fcc', 'competitive', 'bidding')",3
"('dr1', 'separate', 'vendor')",3
"('weighting', 'vendor', 'selection')",3
"('indicated', 'evaluation', 'criteria')",3
"('fall', 'authority', '17006592')",3
"('fall', 'authority', '16072034')",3
"('rules', 'dr3', 'description')",3
"('rules', 'dr2', 'winning')",3
"('prices', 'listed', 'bid')",3
"('dr1', 'vendor', 'evaluation')",3
"('part', 'case', '5d15')",3
"('failure', 'comply', 'state')",3
"('item', 'detailed', 'vendor')",3
"('baumgart', 'phone', 'number')",3
"('school', '1708116', 'celerity')",3
"('fiber', 'solution', 'therefore')",3
"('151596', 'requesting', 'products')",3
"('1699092691', 'new', 'frn')",3
"('item', 'products', 'requested')",3
"('following', 'item', 'nslp')",3
"('following', 'item', 'mpls')",3
"('following', 'item', 'missing')",3
"('applicant', 'relying', 'voluntary')",3
"('distance', 'services', 'apparent')",3
"('following', 'item', 'isdn')",3
"('modified', 'quantity', '1')",3
"('video', 'conferencing', 'distance')",3
"('applicants', 'comply', 'fcc')",3
"('mr1', 'number', 'phone')",3
"('dr1', '10', '17')",3
"('provided', 'contract', 'dated')",3
"('470', 'requests', 'proposals')",3
"('dr1', '8', '24')",3
"('item', 'pots', 'local')",3
"('applicants', 'required', 'conduct')",3
"('15', 'recipients', 'service')",3
"('following', 'item', 'ethernet')",3
"('information', 'specifically', 'technical')",3
"('470', 'cites', 'jon')",3
"('following', 'item', 'detailed')",3
"('application', 'mr2', 'frn')",3
"('request', 'data', 'services')",3
"('month', 'month', 'arrangement')",3
"('de', 'suplidores', 'submitted')",3
"('selective', 'review', 'frn')",3
"('amp', 'mobility', 'added')",3
"('demonstrate', 'price', 'eligible')",3
"('ineligible', 'receive', 'funding')",3
"('separate', 'vendor', 'evaluation')",3
"('analysis', 'analysis', 'de')",3
"('funding', 'program', 'rules')",3
"('analysis', 'de', 'suplidores')",3
"('provide', 'documentation', 'response')",3
"('recipients', 'service', 'remove')",3
"('times', 'greater', 'prices')",3
"('annual', 'amount', '4')",3
"('selective', 'review', 'although')",3
"('applicant', 'documentation', 'mr4')",3
"('selection', 'worksheets', 'provided')",3
"('selection', 'vendor', 'requested')",3
"('relying', 'voluntary', 'contract')",3
"('17006592', 'inwood', 'academy')",3
"('number', '314', '205')",3
"('appeal', 'state', 'florida')",3
"('selection', 'process', 'fcc')",3
"('applicable', 'state', 'local')",3
"('new', 'frn', 'dark')",3
"('modified', '164', '769')",3
"('verizon', 'wireless', 'cellco')",3
"('15', 'agree', 'applicant')",3
"('process', 'provided', 'prior')",3
"('following', 'item', 'clarification')",3
"('authority', '16072034', 'yeshivaday')",3
"('florida', 'state', 'competitive')",3
"('florida', 'fifth', 'district')",3
"('florida', 'competitive', 'bidding')",3
"('provided', 'month', 'month')",3
"('school', 'verification', 'vendor')",3
"('provided', 'prior', 'response')",3
"('de', 'la', 'cordillera')",3
"('never', 'received', 'cellular')",3
"('item', 'mpls', 'internet')",3
"('based', 'information', 'usac')",3
"('award', 'contract', 'amp')",3
"('type', 'service', 'requested')",3
"('item', 'missing', 'form')",3
"('mo', 'recurring', 'charges')",3
"('school', 'garvanza', 'campus')",3
"('27', '840', '00')",3
"('school', 'irving', 'campus')",3
"('sufficient', 'documentation', 'response')",3
"('school', 'las', 'vegas')",3
"('authority', '17006592', 'inwood')",3
"('fifth', 'district', 'ruled')",3
"('type', 'network', 'equipment')",3
"('following', 'item', 'cable')",3
"('suplidores', 'submitted', 'since')",3
"('143025240', 'amp', 'amp')",3
"('scored', 'vendor', 'using')",3
"('143046663', 'competitive', 'bidding')",3
"('underlying', 'competitive', 'bidding')",3
"('submitted', 'since', 'meet')",3
"('score', 'sheet', 'explained')",3
"('request', 'determine', 'adherence')",3
"('dr1', 'applicants', 'required')",3
"('item', 'nslp', 'data')",3
"('scores', 'given', 'evaluation')",3
"('ies', 'therefore', 'ineligible')",3
"('unable', 'provide', 'copy')",3
"('17010975', '17010977', '17010978')",2
"('documentation', 'e', 'rate')",2
"('within', 'frn', '17000407')",2
"('education', 'consistent', 'federal')",2
"('relevant', 'factors', 'pre')",2
"('early', 'learning', 'center')",2
"('17010977', '17010978', '17011090')",2
"('documentation', 'eligibility', 'entity')",2
"('documentation', 'created', 'evaluation')",2
"('within', 'frn', '17000460')",2
"('ineligible', 'funding', 'state')",2
"('17010980', '17011093', '17010982')",2
"('17010910', '17010975', '17010977')",2
"('17010982', '17010985', '17010986')",2
"('education', 'agency', 'commonwealth')",2
"('documentation', '1', 'copper')",2
"('within', 'frn', '17000491')",2
"('education', 'authorized', 'apply')",2
"('17010978', '17011090', '17011091')",2
"('division', 'puerto', 'rico')",2
"('education', 'agency', 'lea')",2
"('education', 'commonwealth', 'puerto')",2
"('remain', 'ineligible', 'funding')",2
"('month', '1', '010')",2
"('earlier', 'date', 'funding')",2
"('ed', 'center', 'sch')",2
"('17010985', '17010986', '17010988')",2
"('17007968', 'eligible', 'assistance')",2
"('regional', 'network', 'internet')",2
"('17010564', 'head', 'start')",2
"('documents', 'copies', 'bid')",2
"('dr3', 'service', 'type')",2
"('dr3', 'vendor', 'evaluation')",2
"('documents', 'able', 'complete')",2
"('received', 'absent', 'extenuating')",2
"('recognizes', 'city', 'san')",2
"('recover', 'fee', 'router')",2
"('point', 'scale', 'correspondence')",2
"('due', 'applicant', 'selecting')",2
"('within', 'frn', '17003684')",2
"('total', 'eligible', 'line')",2
"('indicates', 'bidders', 'evaluated')",2
"('met', 'requirement', 'listed')",2
"('recurring', 'cost', 'agree')",2
"('documentation', 'support', 'frn')",2
"('total', '60', 'points')",2
"('month', '1', '210')",2
"('1', '210', '70')",2
"('documentation', 'support', '2')",2
"('points', 'criteria', 'download')",2
"('dr3', 'review', 'application')",2
"('dr1', '17010564', 'head')",2
"('points', 'evaluation', 'criterions')",2
"('dr2', 'criteria', 'vendor')",2
"('received', 'selected', 'bid')",2
"('indicated', 'bid', 'proficient')",2
"('dr2', 'based', 'supporting')",2
"('1', '2', 'agree')",2
"('received', 'interconnected', 'voip')",2
"('within', 'frn', '17004786')",2
"('receiving', 'e', 'rate')",2
"('dr1', 'program', 'rules')",2
"('dr1', '7', '29')",2
"('points', 'evaluation', 'primary')",2
"('dr1', 'frn', 'includes')",2
"('recipient', 'service', 'ben')",2
"('within', 'frn', '17003950')",2
"('received', 'earlier', 'date')",2
"('month', '1', '215')",2
"('dr1', '9', '14')",2
"('points', 'download', 'speed')",2
"('documentation', 'support', '1')",2
"('recurring', 'unit', 'ineligible')",2
"('1', '215', '41')",2
"('toll', 'free', 'charge')",2
"('documentation', 'nslp', 'data')",2
"('documentation', 'needed', 'verify')",2
"('1', '258', '20')",2
"('month', '1', '021')",2
"('reflect', 'correct', 'numbers')",2
"('duplication', 'services', 'frn')",2
"('documentation', 'mr3', 'fcc')",2
"('documentation', 'mr2', 'monthly')",2
"('toll', 'free', 'canada')",2
"('documentation', 'provided', 'created')",2
"('documentation', 'mr2', 'establishing')",2
"('documentation', 'mr2', 'contract')",2
"('documentation', 'mr1', 'frn')",2
"('documentation', 'local', 'phone')",2
"('documentation', 'local', 'long')",2
"('documentation', 'item', '21')",2
"('month', '1', '013')",2
"('documentation', 'identifying', 'cost')",2
"('reference', 'contract', 'number')",2
"('month', '1', '036')",2
"('documentation', 'reviewed', 'demonstrates')",2
"('individualrepresenting', 'service', 'provider')",2
"('due', 'lit', 'fiber')",2
"('dupage', 'area', 'voc')",2
"('reduced', '20', '0')",2
"('dupage', 'technology', 'naperville')",2
"('individually', 'accounted', 'points')",2
"('1', '225', '41')",2
"('documentation', 'request', 'frn')",2
"('month', '1', '037')",2
"('must', 'cost', 'effective')",2
"('17008813', 'meet', 'statutory')",2
"('documentation', 'provided', 'special')",2
"('documentation', 'provided', 'shows')",2
"('17008786', 'eligible', 'assistance')",2
"('within', 'frn', '17003098')",2
"('within', 'frn', '17007968')",2
"('17008788', 'centro', 'tecnologico')",2
"('1', '234', '70')",2
"('1', '25', '2016')",2
"('education', 'dr2', 'frn')",2
"('470', 'frn', 'fcc')",2
"('education', 'governing', 'authority')",2
"('17003987', '17003988', '17003990')",2
"('17003990', '17003991', '17003992')",2
"('17003991', '17003992', '17003995')",2
"('proficient', 'telecom', 'deemed')",2
"('proficient', 'telecom', 'submitted')",2
"('proficient', 'telecom’s', 'bid')",2
"('year', 'mr1', 'quantity')",2
"('frn', '1699123659', 'meet')",2
"('17003992', '17003995', '17003996')",2
"('17003995', '17003996', '17003997')",2
"('program', 'procedures', 'usac')",2
"('17003996', '17003997', '17004001')",2
"('17003997', '17004001', '17004003')",2
"('premise', 'ineligible', 'use')",2
"('17004001', '17004003', '17004004')",2
"('17004003', '17004004', '17004005')",2
"('hotspots', 'justified', 'cost')",2
"('17004004', '17004005', '17004007')",2
"('month', '796', '36')",2
"('17004005', '17004007', '17004008')",2
"('17004007', '17004008', '17004009')",2
"('17004008', '17004009', '17004010')",2
"('17004009', '17004010', '17004012')",2
"('17004010', '17004012', '17008813')",2
"('pre', 'discount', 'prices')",2
"('17004012', '17008813', 'meet')",2
"('proof', 'non', 'duplicative')",2
"('however', 'failed', 'provide')",2
"('17003988', '17003990', '17003991')",2
"('17003984', '17003987', '17003988')",2
"('frn', '1699032399', 'new')",2
"('17003983', '17003984', '17003987')",2
"('frn', '1799044780', 'modified')",2
"('head', 'start', 'municipality')",2
"('product', 'service', 'toll')",2
"('frn', '17007968', 'eligible')",2
"('17003970', '17003971', '17003972')",2
"('17003971', '17003972', '17003973')",2
"('frn', '17004786', '17004788')",2
"('productivity', 'center', 'wait')",2
"('frn', '17003950', '17003951')",2
"('17003972', '17003973', '17003974')",2
"('frn', '17003684', 'eligible')",2
"('17003973', '17003974', '17003975')",2
"('17003974', '17003975', '17003977')",2
"('frn', '17003098', 'meet')",2
"('17003975', '17003977', '17003979')",2
"('17003977', '17003979', '17003980')",2
"('frn', '17000491', 'eligible')",2
"('frn', '17000460', '17008786')",2
"('products', 'services', 'agree')",2
"('17003979', '17003980', '17003982')",2
"('present', 'extenuating', 'circumstances')",2
"('preparation', 'certification', 'entity')",2
"('products', 'services', 'category')",2
"('17003980', '17003982', '17003983')",2
"('month', '808', '36')",2
"('17003982', '17003983', '17003984')",2
"('products', 'services', 'individually')",2
"('frn', '1699032499', 'frn')",2
"('however', 'products', 'services')",2
"('frn', '1799045594', 'duplicates')",2
"('form', '470', 'usac')",2
"('form', '470', 'selecting')",2
"('form', '470', 'proficient')",2
"('010', '43', 'per')",2
"('form', '470', 'mr1')",2
"('prospective', 'service', 'providers')",2
"('form', '470', 'inquiries')",2
"('form', '470', 'initiated')",2
"('013', '05', 'per')",2
"('upload', 'speed', 'criterions')",2
"('mobile', 'insurance', 'premium')",2
"('form', '470', 'data')",2
"('form', '470', 'current')",2
"('018', '95', 'per')",2
"('018', '98', 'per')",2
"('form', '470', '160022042')",2
"('form', '470', '160008834')",2
"('provide', 'copies', 'competitive')",2
"('foreign', 'listing', 'call')",2
"('force', 'funding', 'year')",2
"('provide', 'documentation', 'demonstrating')",2
"('02', 'per', 'month')",2
"('provide', 'documentation', 'eligibility')",2
"('following', 'services', 'cellular')",2
"('following', 'items', 'vendor')",2
"('following', 'items', 'quantity')",2
"('022', '43', 'per')",2
"('following', 'item', 'validation')",2
"('form', '470', 'timing')",2
"('006', '98', 'per')",2
"('frn', '1699029624', '001')",2
"('id', 'bus', 'mr1')",2
"('pre', 'commitment', 'operational')",2
"('properly', 'evaluate', 'bids')",2
"('mr3', 'fcc', 'form')",2
"('proposal', 'also', 'included')",2
"('frn', '1699010929', 'dark')",2
